avibase_id,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB
AVIBASE-1751C006,258.0,750.0,850.0,1600.0,Forest,Herbivore,,No,Granivore
AVIBASE-00124D98,127.0,0.0,2500.0,2500.0,Grassland,Herbivore,,No,Granivore
AVIBASE-5428D897,191.0,500.0,630.0,1130.0,Forest,Herbivore,,No,Frugivore
AVIBASE-71958FA9,117.83333,0.0,3500.0,3500.0,Shrubland,Herbivore,CP,No,Granivore
AVIBASE-85BD24D1,151.5,0.0,1500.0,1500.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-E0DFC281,102.0,0.0,1600.0,1600.0,Rock,Herbivore,SA,No,Granivore
AVIBASE-BFBC73AF,147.5,0.0,2592.0,2592.0,Shrubland,Herbivore,PL,No,Granivore
AVIBASE-542D7AFA,209.5,0.0,3000.0,3000.0,Grassland,Herbivore,HC,No,Granivore
AVIBASE-0FFC77EF,518.75,0.0,700.0,700.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-6E8B492E,,,,,Forest,Herbivore,,No,Frugivore
AVIBASE-F991F61F,275.0,0.0,2000.0,2000.0,Forest,Herbivore,,No,Granivore
AVIBASE-B4901E1B,129.33333,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Granivore
AVIBASE-804BBC8C,179.25,0.0,1400.0,1400.0,Forest,Herbivore,,No,Granivore
AVIBASE-F868CF77,192.5,100.0,500.0,600.0,Forest,Herbivore,PL,No,Granivore
AVIBASE-6505921E,196.0,0.0,400.0,400.0,Forest,Herbivore,PL,No,Granivore
AVIBASE-A5C58F88,190.5,900.0,300.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-521FCF00,196.0,,,,Forest,Herbivore,,No,Granivore
AVIBASE-CD21DBC9,158.5,0.0,950.0,950.0,Forest,Herbivore,,No,Frugivore
AVIBASE-424F7705,139.66667,0.0,2300.0,2300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-2E50E5DA,162.0,0.0,180.0,180.0,Forest,Omnivore,PL,No,Omnivore
AVIBASE-DD2985FA,113.5,0.0,80.0,80.0,Forest,Omnivore,,No,Omnivore
AVIBASE-41AF6D10,115.75,0.0,400.0,400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-8D0BB075,,,,,Forest,,,No,
AVIBASE-39CA325C,138.6,0.0,1500.0,1500.0,Forest,Herbivore,,No,Omnivore
AVIBASE-C7C949AE,165.5,0.0,1000.0,1000.0,Forest,Herbivore,,No,Omnivore
AVIBASE-8832822E,,,,,Forest,Herbivore,,No,Granivore
AVIBASE-71BE72FC,,0.0,300.0,300.0,Forest,,,No,
AVIBASE-AA66FD08,60.0,0.0,428.0,428.0,Forest,Herbivore,PL,No,Granivore
AVIBASE-6B1966F8,78.11667,1200.0,1700.0,2900.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-40866A35,58.25,0.0,200.0,200.0,Forest,Herbivore,,No,Granivore
AVIBASE-75D098B5,,0.0,,,Forest,Herbivore,NO,No,Frugivore
AVIBASE-409ADAA1,381.5,100.0,1800.0,1900.0,Forest,Herbivore,PL,No,Omnivore
AVIBASE-F197D25F,,0.0,240.0,240.0,Forest,Herbivore,,No,Omnivore
AVIBASE-F8AAD9E7,421.0,0.0,2600.0,2600.0,Forest,Herbivore,,No,Omnivore
AVIBASE-857C5AD5,500.0,610.0,361.0,971.0,Forest,Herbivore,,No,Omnivore
AVIBASE-556137A4,2100.0,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6551B257,2120.0,0.0,800.0,800.0,Forest,Herbivore,PL,No,Granivore
AVIBASE-9965E32D,2117.5,0.0,500.0,500.0,Forest,Herbivore,,No,Granivore
AVIBASE-EAA06956,2669.0,400.0,200.0,600.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-DEF95927,18000.0,,,,Forest,Herbivore,HC,Yes,Omnivore
AVIBASE-2FC54A50,22500.0,,,,Forest,Herbivore,HC,Yes,Frugivore
AVIBASE-987DE55E,400.0,300.0,1300.0,1600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-62F7778F,120.0,450.0,1050.0,1500.0,Woodland,Herbivore,PL,No,Frugivore
AVIBASE-5B745F61,112.5,0.0,1600.0,1600.0,Shrubland,Herbivore,,No,Frugivore
AVIBASE-52286EF3,104.0,0.0,1600.0,1600.0,Shrubland,Herbivore,,No,Frugivore
AVIBASE-A80D4FC6,131.36,1000.0,1500.0,2500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A8A5F2FC,145.0,500.0,2000.0,2500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-DF9C629B,145.0,1000.0,1500.0,2500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-ADE5FE2C,145.33333,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-43A48647,131.2,900.0,1100.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-614EC457,167.0,0.0,200.0,200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-23E07E95,77.0,0.0,1400.0,1400.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-D0772401,132.5,0.0,1200.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-0EF5FB3C,174.5,0.0,1500.0,1500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-539F8993,204.8,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-B30C3132,234.0,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-4116FF6B,200.5,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-34FED63C,234.0,0.0,1500.0,1500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-455CE570,190.325,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-BA506943,234.0,0.0,730.0,730.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3F61AB07,143.16667,0.0,1500.0,1500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-72CCDB5A,166.0,0.0,2500.0,2500.0,Grassland,Herbivore,PL,No,Frugivore
AVIBASE-6676140F,166.0,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F9BAD31C,166.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6EB63FA4,166.0,0.0,160.0,160.0,Forest,Herbivore,,No,Frugivore
AVIBASE-28F77A79,415.0,0.0,1300.0,1300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F6C3F6DB,235.66667,,,,Forest,Herbivore,PL,No,Frugivore
AVIBASE-46C90944,254.5,0.0,2000.0,2000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-BA5B5935,216.66667,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-4E869790,229.0,0.0,790.0,790.0,Forest,Herbivore,,No,Frugivore
AVIBASE-831FA9D7,208.8,0.0,2200.0,2200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-09ABE5B6,232.0,0.0,,,Forest,Herbivore,,No,Frugivore
AVIBASE-1DC1F8E7,205.0,0.0,80.0,80.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-8F575A0E,205.0,300.0,1300.0,1600.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-CB6653B4,220.0,300.0,1500.0,1800.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-30CA850D,205.0,350.0,2650.0,3000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-B3C1CC2E,158.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-CCE99BC4,209.5,1000.0,2000.0,3000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-002105C7,245.0,0.0,2300.0,2300.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-1EE907AC,,0.0,550.0,550.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-020464B6,221.5,0.0,2000.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-01FF30C9,510.0,0.0,1800.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-8601021F,228.0,0.0,1500.0,1500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-A4ECD089,,500.0,500.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-367BB605,168.0,500.0,1700.0,2200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-96974565,326.5,450.0,1050.0,1500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-EE491959,263.0,0.0,1300.0,1300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-23DE9E3D,230.66667,0.0,1800.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-69505704,177.0,2000.0,1000.0,3000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-8416E781,135.0,0.0,1500.0,1500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-E5F5E7D2,142.0,0.0,900.0,900.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-595C339A,,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-401E8718,,0.0,1100.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E71B6E82,167.2,0.0,700.0,700.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-58064CF2,,180.0,1970.0,2150.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-1A279952,275.66667,0.0,1400.0,1400.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-1BDDFB1D,233.5,0.0,1220.0,1220.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-A7A6D5C5,163.5,200.0,1150.0,1350.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-E0D24D45,185.0,200.0,1150.0,1350.0,Forest,Herbivore,,No,Frugivore
AVIBASE-8D278968,211.5,0.0,1500.0,1500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-BBC4C9DF,154.5,0.0,300.0,300.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-614982D5,,0.0,250.0,250.0,Forest,Herbivore,,No,Frugivore
AVIBASE-205515E9,117.25,0.0,1640.0,1640.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-722E8494,118.0,500.0,1000.0,1500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-4267B4F7,93.5,0.0,700.0,700.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-6AD10A4C,99.9,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-9F3042D2,,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-29277750,105.0,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-96FDF70C,,,,,Forest,Herbivore,,No,Frugivore
AVIBASE-A87BEC71,93.0,0.0,200.0,200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-779F6508,,0.0,652.0,652.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3D223FA4,92.0,0.0,460.0,460.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-3EC888E4,103.83333,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-34A37399,102.9,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-94543CFF,110.0,0.0,450.0,450.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-68341502,103.5,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-506DEB9C,,0.0,80.0,80.0,Forest,Omnivore,,No,Omnivore
AVIBASE-31FFAD02,85.0,0.0,30.0,30.0,Woodland,Omnivore,PL,No,Omnivore
AVIBASE-FA53C613,83.5,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-0D3C62C9,130.0,40.0,410.0,450.0,Forest,Herbivore,,No,Frugivore
AVIBASE-BEDBBD83,100.0,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-B526D1AE,,0.0,1370.0,1370.0,Forest,Herbivore,,No,Frugivore
AVIBASE-C57C1B5C,101.75,0.0,330.0,330.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6ECCC45D,72.8,0.0,1200.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-CAF11212,72.0,0.0,750.0,750.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-7D88F8A3,53.0,0.0,750.0,750.0,Forest,Herbivore,,No,Frugivore
AVIBASE-98F7FF1F,160.0,1000.0,2260.0,3260.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-BE752C4F,86.33333,0.0,2000.0,2000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-C15DD431,109.5,600.0,965.0,1565.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-49DBBA0C,115.5,600.0,600.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-E1257137,111.75,0.0,700.0,700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-91B85A8E,109.5,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-77EDD972,134.0,0.0,1200.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-101A4B84,137.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A8AAFCCE,,40.0,510.0,550.0,Forest,Herbivore,,No,Frugivore
AVIBASE-0DF234C1,106.0,0.0,800.0,800.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-46E62FF6,48.0,0.0,1100.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-15C0303A,,1097.0,31.0,1128.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6A9470B3,81.0,420.0,560.0,980.0,Woodland,Herbivore,PL,No,Frugivore
AVIBASE-79FF7D13,75.0,60.0,1940.0,2000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-457D9C38,75.65,0.0,800.0,800.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-91E82CA2,202.5,100.0,900.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-BE8566B0,195.21,,,,Forest,Herbivore,,No,Frugivore
AVIBASE-05E1097F,,,,,Forest,,,No,
AVIBASE-F87511B3,161.5,0.0,2000.0,2000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-E396A643,154.33333,0.0,1800.0,1800.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-576B77A3,165.0,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-31042F32,548.6,400.0,1100.0,1500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E137A724,510.0,800.0,800.0,1600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A9994B26,,1000.0,800.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-C7729D54,295.0,1600.0,600.0,2200.0,Forest,Herbivore,"CV,PL",No,Frugivore
AVIBASE-0A96A8F5,289.0,0.0,2400.0,2400.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-2C2B5EE2,504.6,0.0,1300.0,1300.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-16485EEB,545.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-2EB3A410,,0.0,600.0,600.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-1F49D2C5,675.0,0.0,1400.0,1400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E80F617D,,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-D3D367E9,812.5,0.0,850.0,850.0,Forest,Herbivore,,No,Frugivore
AVIBASE-2081777C,395.0,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-069F34CF,373.0,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-ED21D49D,,0.0,1100.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-2B8F92F2,600.0,700.0,600.0,1300.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-D03EA6BA,662.5,0.0,1100.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-83E8AEB2,535.0,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-5866B8A1,,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-18C4B783,498.0,0.0,600.0,600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-8FCE398B,,0.0,1040.0,1040.0,Forest,Herbivore,,No,Frugivore
AVIBASE-AAC23740,,150.0,1060.0,1210.0,Forest,Herbivore,,No,Frugivore
AVIBASE-CEA2177E,358.33333,0.0,600.0,600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1A397CE8,553.5,1400.0,1100.0,2500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-FF2005EB,497.5,0.0,600.0,600.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-EED4B6F5,386.5,0.0,1100.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-DDC4CBBB,570.83333,0.0,310.0,310.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-9EC10FC3,377.0,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F834A4DD,,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-C7FDE047,380.0,200.0,500.0,700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E5C4225B,394.0,600.0,1200.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-C9742D0B,782.6,,,,Forest,Herbivore,PL,No,Frugivore
AVIBASE-26098F7A,756.0,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-231207AB,663.0,150.0,1700.0,1850.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-03BCD297,581.66667,0.0,200.0,200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-7656697A,580.0,0.0,1450.0,1450.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A938A06D,486.0,0.0,2000.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-16E10A30,490.5,0.0,2300.0,2300.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-DE801C89,150.0,850.0,1650.0,2500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-29227A7D,507.19,0.0,2200.0,2200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-61DC1C21,420.0,0.0,1100.0,1100.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-86B2EAA5,410.0,0.0,475.0,475.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-A251CB8F,459.33333,0.0,300.0,300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E3B13C16,458.73333,0.0,940.0,940.0,Forest,Herbivore,,No,Frugivore
AVIBASE-B6416BD3,517.25,0.0,500.0,500.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-335C2C80,652.5,0.0,1100.0,1100.0,Forest,Herbivore,"PL,CP",No,Frugivore
AVIBASE-1819B63F,734.5,0.0,1100.0,1100.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-86420547,467.0,950.0,1350.0,2300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-B7440FF2,259.0,0.0,3350.0,3350.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-534A2A6A,334.0,650.0,1110.0,1760.0,Forest,Herbivore,,No,Frugivore
AVIBASE-8A28C238,334.0,1200.0,1100.0,2300.0,Forest,Herbivore,CR,No,Frugivore
AVIBASE-42F486DA,347.5,100.0,1850.0,1950.0,Forest,Herbivore,SC,No,Frugivore
AVIBASE-46DECAEE,555.0,0.0,1000.0,1000.0,Wetland,Carnivore,PL,No,Invertivore
AVIBASE-EC6869E2,,0.0,1220.0,1220.0,Wetland,Carnivore,PL,No,Invertivore
AVIBASE-097FAA36,136.66667,0.0,500.0,500.0,Riverine,Carnivore,PL,No,Invertivore
AVIBASE-047A7C80,226.0,0.0,1550.0,1550.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-3FD76AAD,,100.0,220.0,320.0,Forest,Carnivore,,No,Invertivore
AVIBASE-6EF64F69,45.3,0.0,2000.0,2000.0,Forest,Carnivore,HC,No,Invertivore
AVIBASE-E75BA92C,49.5,0.0,3200.0,3200.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-10B56544,37.0,0.0,2700.0,2700.0,Wetland,Carnivore,"CP,DM",No,Invertivore
AVIBASE-32CE9C63,,0.0,700.0,700.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-EBA9F2C4,32.25,500.0,1500.0,2000.0,Grassland,Omnivore,CP,No,Omnivore
AVIBASE-534D524C,31.8,0.0,2600.0,2600.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-D4A066EA,27.5,0.0,3700.0,3700.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-258E8923,27.83333,0.0,2300.0,2300.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-E3A4AF84,26.5,900.0,400.0,1300.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-0934B6E1,76.625,1500.0,1550.0,3050.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-545ECAD4,113.75,1000.0,850.0,1850.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-5AD47186,86.25,1100.0,2100.0,3200.0,Forest,Carnivore,"DM,PL",No,Invertivore
AVIBASE-8F99953C,123.5,1100.0,1100.0,2200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-AF31F966,276.0,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-2A9074F9,126.0,0.0,1500.0,1500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-E202D760,170.83333,0.0,2000.0,2000.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-01FE1D04,217.0,,,2200.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-E20AD288,224.8,0.0,2500.0,2500.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-65A6922D,104.0,0.0,1200.0,1200.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-F7E6722E,,0.0,,,Wetland,Carnivore,,No,Vertivore
AVIBASE-E016F3AC,,0.0,2100.0,2100.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-993DE54F,55.83333,0.0,3375.0,3375.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-C25C4DCB,114.0,0.0,1000.0,1000.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-4EAFBF4C,285.66667,0.0,1400.0,1400.0,Coastal,Carnivore,"CP,PL",No,Invertivore
AVIBASE-23A0F1AC,183.0,0.0,900.0,900.0,Coastal,Carnivore,CP,No,Invertivore
AVIBASE-29D34534,499.75,0.0,2000.0,2000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-A52752EF,400.0,0.0,2000.0,2000.0,Forest,Carnivore,HC,No,Invertivore
AVIBASE-56FEE337,474.0,0.0,900.0,900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-2C9F186F,711.25,0.0,500.0,500.0,Wetland,Carnivore,HC,No,Invertivore
AVIBASE-807F142A,320.5,0.0,1200.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-AEB80F9B,500.0,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-4185F617,295.0,0.0,,,Wetland,Carnivore,"CP,PL",No,Invertivore
AVIBASE-E893F98D,309.25,0.0,0.0,0.0,Wetland,Carnivore,"CP,PL",No,Invertivore
AVIBASE-8C41ABD3,273.5,800.0,1700.0,2500.0,Wetland,Carnivore,DM,No,Invertivore
AVIBASE-89DB7F74,288.83333,0.0,0.0,0.0,Wetland,Carnivore,"CP,PL",No,Invertivore
AVIBASE-0BB84341,333.5,0.0,2500.0,2500.0,Wetland,Carnivore,"CP,PL",No,Invertivore
AVIBASE-C452272A,217.5,0.0,0.0,0.0,Coastal,Carnivore,PL,No,Invertivore
AVIBASE-4880DC55,83.8,0.0,2370.0,2370.0,Wetland,Carnivore,"CP,PL",No,Invertivore
AVIBASE-64D0CACB,,2500.0,1100.0,3600.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-3DA5C1B9,60.4,0.0,570.0,570.0,Wetland,Carnivore,SC,No,Invertivore
AVIBASE-DE1D2DF4,122.5,0.0,2000.0,2000.0,Wetland,Omnivore,CP,No,Omnivore
AVIBASE-ACD9E3E1,133.0,0.0,2000.0,2000.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-5B443EDE,160.25,0.0,3000.0,3000.0,Wetland,Carnivore,HC,No,Omnivore
AVIBASE-DBBFE96E,128.0,0.0,1800.0,1800.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-09A0F2EB,120.66667,0.0,2000.0,2000.0,Grassland,Omnivore,HC,No,Omnivore
AVIBASE-5889EE23,195.0,2000.0,2100.0,4100.0,Wetland,Carnivore,,No,Invertivore
AVIBASE-41D9C3F5,199.4,0.0,1100.0,1100.0,Forest,Carnivore,"CP,SC",Partial,Invertivore
AVIBASE-7881EDFF,,,,,Wetland,,,Yes,
AVIBASE-7E257242,158.75,0.0,3000.0,3000.0,Grassland,Omnivore,"HC,SC",No,Omnivore
AVIBASE-80EC4AB6,,0.0,1000.0,1000.0,Shrubland,Carnivore,,Yes,Invertivore
AVIBASE-139D3221,121.0,0.0,1500.0,1500.0,Wetland,Carnivore,PL,No,Invertivore
AVIBASE-F7CE0777,64.0,550.0,2140.0,2690.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-8B6FB21F,78.5,0.0,2600.0,2600.0,Wetland,Carnivore,HC,No,Invertivore
AVIBASE-C5AFD635,78.75,0.0,500.0,500.0,Human Modified,Carnivore,HC,No,Invertivore
AVIBASE-FFFAC0E6,2000.0,,,,Forest,Carnivore,,Yes,Invertivore
AVIBASE-CB7F715F,244.5,0.0,300.0,300.0,Forest,Carnivore,,Yes,Invertivore
AVIBASE-2BE28F60,,0.0,700.0,700.0,Wetland,Omnivore,,Yes,Omnivore
AVIBASE-0136C1F3,880.5,0.0,1500.0,1500.0,Forest,Omnivore,,Yes,Omnivore
AVIBASE-EC514143,699.0,0.0,,,Coastal,Carnivore,PL,No,Invertivore
AVIBASE-C3A12025,,0.0,915.0,915.0,Forest,Carnivore,,Yes,Omnivore
AVIBASE-CB21BCEA,83.1,,,,Grassland,Carnivore,,Yes,Invertivore
AVIBASE-4060A1CC,434.0,0.0,498.0,498.0,Forest,Carnivore,,Partial,Invertivore
AVIBASE-19FA27ED,270.5,0.0,1000.0,1000.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-732D08C3,186.66667,0.0,3600.0,3600.0,Wetland,Omnivore,"CP,PL",No,Omnivore
AVIBASE-8E3F31AB,230.25,0.0,500.0,500.0,Forest,Omnivore,HC,Partial,Omnivore
AVIBASE-73EDAFFC,,0.0,1130.0,1130.0,Forest,Carnivore,,Partial,Invertivore
AVIBASE-6BAC1873,,0.0,600.0,600.0,Shrubland,Omnivore,SC,Yes,Omnivore
AVIBASE-0269AE28,531.33333,0.0,1000.0,1000.0,Forest,Carnivore,SA,Yes,Invertivore
AVIBASE-FF379387,,0.0,692.0,692.0,Grassland,Carnivore,,Yes,Invertivore
AVIBASE-BE7D254A,540.0,0.0,500.0,500.0,Forest,Carnivore,,Yes,Invertivore
AVIBASE-F175515D,509.7,,,,Forest,,BU,Yes,
AVIBASE-A2D6E35A,533.75,0.0,875.0,875.0,Forest,Carnivore,HC,Yes,Invertivore
AVIBASE-2215EBD4,274.6,,,,Shrubland,,,Yes,
AVIBASE-6872F033,158.5,,,,Grassland,Carnivore,,Yes,Invertivore
