eBird species code 2019,Com_name,scientific_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
olispi1,Olive Spinetail,cranioleuca obsoleta,nominate,153427501,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.062,0.013,0.005,0.131,0.0,0.084,0.045,0.014,0.002,0.042,0.09,0.0,0.035,0.174,0.097,0.083,0.015,0.006,0.043,0.0,0.03,0.0,0.008,0.021
palspi1,Pallid Spinetail,cranioleuca pallida,nominate,153024661,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.047,0.019,0.002,0.07,0.0,0.103,0.044,0.003,0.015,0.145,0.09,0.0,0.033,0.187,0.112,0.042,0.005,0.003,0.052,0.0,0.012,0.0,0.007,0.009
stcspi2,Stripe-crowned Spinetail,cranioleuca pyrrhophia,striaticeps,153024681,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.037,0.04,0.009,0.064,0.0,0.036,0.065,0.011,0.009,0.081,0.074,0.0,0.122,0.17,0.065,0.06,0.003,0.002,0.05,0.0,0.043,0.0,0.03,0.029
stcspi2,Stripe-crowned Spinetail,cranioleuca pyrrhophia,nominate,153427521,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.074,0.056,0.002,0.085,0.0,0.029,0.067,0.01,0.004,0.045,0.056,0.0,0.092,0.182,0.107,0.079,0.005,0.006,0.027,0.0,0.018,0.0,0.034,0.022
gyhspi1,Gray-headed Spinetail,cranioleuca semicinerea,nominate,153427701,Tim Worfolk,Monomorphic,Not specified,typical,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.016,0.113,0.0,0.025,0.0,0.014,0.049,0.009,0.025,0.155,0.035,0.0,0.116,0.187,0.029,0.056,0.01,0.005,0.064,0.0,0.026,0.0,0.061,0.005
crespi1,Crested Spinetail,cranioleuca subcristata,nominate,153024791,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.027,0.013,0.001,0.083,0.0,0.123,0.032,0.001,0.011,0.127,0.096,0.0,0.043,0.172,0.074,0.058,0.001,0.003,0.107,0.0,0.013,0.0,0.008,0.007
parspi1,Parker's Spinetail,cranioleuca vulpecula,nominate,153427401,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.014,0.043,0.004,0.012,0.0,0.008,0.087,0.009,0.004,0.128,0.031,0.0,0.108,0.191,0.03,0.053,0.001,0.004,0.242,0.0,0.0,0.0,0.023,0.008
rubspi4,Rusty-backed Spinetail,cranioleuca vulpina,reiseri,153024581,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.014,0.017,0.004,0.026,0.0,0.058,0.028,0.003,0.008,0.19,0.103,0.0,0.024,0.178,0.057,0.029,0.002,0.001,0.246,0.0,0.005,0.0,0.006,0.001
rubspi4,Rusty-backed Spinetail,cranioleuca vulpina,nominate,153024591,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Furnariidae ,Ovenbirds and Woodcreepers,0.026,0.025,0.007,0.04,0.0,0.048,0.044,0.004,0.003,0.089,0.079,0.0,0.034,0.185,0.074,0.045,0.005,0.005,0.25,0.0,0.009,0.0,0.013,0.015
bubcur1,Blue-billed Curassow,crax alberti,nominate,151458291,Francesc Jutglar,Female,Not specified,barred morph,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.003,0.028,0.097,0.006,0.001,0.007,0.026,0.018,0.033,0.051,0.047,0.0,0.016,0.162,0.004,0.001,0.075,0.051,0.008,0.0,0.222,0.0,0.02,0.124
bubcur1,Blue-billed Curassow,crax alberti,nominate,151458311,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.027,0.102,0.006,0.006,0.001,0.04,0.034,0.0,0.0,0.001,0.0,0.048,0.175,0.005,0.0,0.111,0.062,0.0,0.0,0.255,0.0,0.025,0.102
bubcur1,Blue-billed Curassow,crax alberti,nominate,151458321,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.009,0.012,0.1,0.014,0.0,0.014,0.028,0.018,0.008,0.019,0.017,0.001,0.017,0.18,0.004,0.016,0.098,0.032,0.018,0.001,0.232,0.0,0.012,0.15
blacur1,Black Curassow,crax alector,nominate,151458361,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.027,0.103,0.0,0.002,0.001,0.034,0.023,0.0,0.0,0.0,0.003,0.034,0.182,0.001,0.001,0.049,0.033,0.0,0.015,0.246,0.0,0.024,0.222
rebcur1,Red-billed Curassow,crax blumenbachii,nominate,151458451,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.012,0.021,0.068,0.012,0.0,0.005,0.012,0.029,0.011,0.023,0.009,0.0,0.02,0.16,0.009,0.017,0.149,0.045,0.006,0.0,0.226,0.0,0.023,0.143
rebcur1,Red-billed Curassow,crax blumenbachii,nominate,151458461,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.001,0.015,0.089,0.0,0.0,0.001,0.02,0.027,0.001,0.001,0.002,0.0,0.024,0.186,0.001,0.0,0.168,0.027,0.001,0.0,0.292,0.0,0.021,0.123
yekcur1,Yellow-knobbed Curassow,crax daubentoni,nominate,151458331,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.029,0.106,0.0,0.0,0.0,0.038,0.024,0.0,0.0,0.0,0.0,0.017,0.179,0.001,0.001,0.084,0.042,0.0,0.0,0.292,0.0,0.027,0.16
yekcur1,Yellow-knobbed Curassow,crax daubentoni,nominate,151458341,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.016,0.064,0.0,0.001,0.001,0.037,0.026,0.0,0.0,0.0,0.005,0.023,0.14,0.0,0.001,0.104,0.018,0.0,0.0,0.412,0.0,0.013,0.139
bafcur1,Bare-faced Curassow,crax fasciolata,nominate,151458391,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.002,0.016,0.114,0.006,0.0,0.046,0.029,0.031,0.009,0.013,0.063,0.0,0.016,0.189,0.012,0.004,0.086,0.084,0.002,0.0,0.147,0.0,0.023,0.108
bafcur1,Bare-faced Curassow,crax fasciolata,nominate,151458401,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.023,0.14,0.0,0.001,0.0,0.021,0.038,0.0,0.0,0.0,0.002,0.004,0.157,0.0,0.0,0.072,0.079,0.0,0.002,0.271,0.0,0.015,0.175
bafcur1,Bare-faced Curassow,crax fasciolata,grayi,151458411,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.011,0.012,0.097,0.011,0.005,0.027,0.025,0.046,0.035,0.036,0.05,0.001,0.017,0.16,0.014,0.009,0.101,0.067,0.014,0.001,0.14,0.0,0.016,0.105
bafcur1,Bare-faced Curassow,crax fasciolata,pinima,151458421,Àngels Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.003,0.015,0.107,0.009,0.0,0.027,0.027,0.056,0.001,0.001,0.021,0.0,0.036,0.139,0.014,0.006,0.059,0.092,0.001,0.0,0.205,0.0,0.025,0.156
watcur1,Wattled Curassow,crax globulosa,nominate,151458431,Francesc Jutglar,Female,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.017,0.112,0.0,0.0,0.005,0.011,0.009,0.015,0.028,0.011,0.0,0.005,0.187,0.001,0.003,0.113,0.056,0.007,0.0,0.216,0.0,0.019,0.185
watcur1,Wattled Curassow,crax globulosa,nominate,151458441,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.0,0.016,0.095,0.0,0.0,0.0,0.026,0.012,0.002,0.002,0.003,0.0,0.023,0.154,0.002,0.001,0.069,0.031,0.0,0.001,0.324,0.0,0.019,0.22
grecur1,Great Curassow,crax rubra,nominate,151458241,Francesc Jutglar,Female,Not specified,barred morph,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.009,0.027,0.031,0.009,0.0,0.037,0.06,0.017,0.108,0.14,0.074,0.0,0.049,0.179,0.019,0.038,0.017,0.021,0.043,0.0,0.047,0.0,0.023,0.052
grecur1,Great Curassow,crax rubra,nominate,151458251,Francesc Jutglar,Female,Not specified,dark morph,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.026,0.017,0.049,0.028,0.0,0.003,0.008,0.033,0.023,0.025,0.014,0.0,0.01,0.148,0.005,0.195,0.047,0.035,0.011,0.0,0.115,0.002,0.018,0.188
grecur1,Great Curassow,crax rubra,nominate,151458261,Francesc Jutglar,Male,Not specified,,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.001,0.014,0.07,0.009,0.0,0.002,0.026,0.034,0.0,0.0,0.006,0.001,0.008,0.099,0.01,0.006,0.15,0.039,0.0,0.0,0.359,0.0,0.028,0.138
grecur1,Great Curassow,crax rubra,nominate,151458281,Francesc Jutglar,Female,Not specified,red morph,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.015,0.018,0.027,0.009,0.0,0.02,0.025,0.01,0.025,0.23,0.019,0.0,0.024,0.147,0.009,0.026,0.02,0.013,0.262,0.0,0.037,0.0,0.011,0.053
swtgul1,Swallow-tailed Gull,creagrus furcatus,nominate,151488491,Ian Lewington,Monomorphic,Not specified,,Charadriiformes,Laridae ,"Gulls, Terns, and Skimmers",0.001,0.156,0.045,0.005,0.0,0.0,0.059,0.122,0.002,0.002,0.012,0.0,0.099,0.166,0.006,0.003,0.007,0.055,0.0,0.0,0.059,0.0,0.175,0.026
watsta1,Wattled Starling,creatophora cinerea,nominate,153135981,Hilary Burn,Female,Not specified,,Passeriformes,Sturnidae ,Starlings,0.012,0.186,0.03,0.007,0.0,0.003,0.072,0.069,0.0,0.0,0.003,0.001,0.153,0.191,0.004,0.011,0.032,0.05,0.0,0.0,0.036,0.0,0.108,0.032
watsta1,Wattled Starling,creatophora cinerea,nominate,153135991,Hilary Burn,Male,Not specified,,Passeriformes,Sturnidae ,Starlings,0.006,0.134,0.046,0.008,0.006,0.007,0.086,0.038,0.002,0.0,0.002,0.02,0.223,0.196,0.006,0.004,0.05,0.043,0.0,0.003,0.035,0.0,0.036,0.049
slatan2,Slaty Tanager,creurgops dentatus,nominate,153251281,Hilary Burn,Female,Not specified,,Passeriformes,Thraupidae ,Tanagers and Allies,0.002,0.108,0.062,0.002,0.0,0.01,0.026,0.089,0.105,0.04,0.039,0.004,0.06,0.114,0.011,0.003,0.014,0.105,0.01,0.0,0.018,0.0,0.129,0.049
slatan2,Slaty Tanager,creurgops dentatus,nominate,153251361,Hilary Burn,Male,Not specified,,Passeriformes,Thraupidae ,Tanagers and Allies,0.003,0.109,0.072,0.003,0.013,0.0,0.01,0.187,0.0,0.016,0.0,0.0,0.05,0.093,0.002,0.023,0.006,0.141,0.019,0.003,0.021,0.0,0.185,0.044
ructan4,Rufous-crested Tanager,creurgops verticalis,nominate,153251401,Hilary Burn,Male,Not specified,,Passeriformes,Thraupidae ,Tanagers and Allies,0.007,0.023,0.085,0.022,0.006,0.01,0.011,0.155,0.044,0.153,0.057,0.0,0.019,0.125,0.036,0.009,0.011,0.096,0.013,0.001,0.023,0.0,0.064,0.03
corcra,Corn Crake,crex crex,nominate,153362021,Hilary Burn,Male,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.043,0.086,0.008,0.042,0.0,0.038,0.025,0.012,0.051,0.13,0.088,0.0,0.05,0.181,0.066,0.055,0.014,0.011,0.03,0.0,0.025,0.0,0.024,0.021
afrcra1,African Crake,crex egregia,nominate,153362001,Hilary Burn,Monomorphic,Not specified,,Gruiformes,Rallidae ,"Rails, Gallinules, and Coots",0.062,0.081,0.05,0.074,0.0,0.008,0.022,0.032,0.013,0.011,0.024,0.0,0.071,0.202,0.06,0.053,0.026,0.039,0.004,0.0,0.061,0.0,0.045,0.062
wesple1,Western Plantain-eater,crinifer piscator,nominate,152815971,Ian Lewington,Monomorphic,Not specified,,Musophagiformes,Musophagidae ,Turacos,0.017,0.064,0.106,0.009,0.0,0.003,0.024,0.123,0.004,0.0,0.001,0.008,0.017,0.157,0.003,0.003,0.016,0.108,0.0,0.0,0.075,0.0,0.142,0.12
easple1,Eastern Plantain-eater,crinifer zonurus,nominate,152815961,Ian Lewington,Monomorphic,Not specified,,Musophagiformes,Musophagidae ,Turacos,0.019,0.031,0.073,0.01,0.0,0.011,0.028,0.133,0.002,0.0,0.008,0.003,0.033,0.118,0.021,0.024,0.021,0.086,0.0,0.0,0.096,0.0,0.174,0.109
wesbeg1,Western Bearded-Greenbul,criniger barbatus,ansorgeanus,153111031,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.147,0.019,0.043,0.07,0.0,0.007,0.017,0.044,0.016,0.002,0.041,0.0,0.01,0.145,0.135,0.073,0.03,0.035,0.001,0.0,0.036,0.008,0.064,0.057
wesbeg1,Western Bearded-Greenbul,criniger barbatus,nominate,153111041,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.188,0.024,0.069,0.082,0.001,0.01,0.005,0.058,0.006,0.0,0.013,0.015,0.01,0.154,0.041,0.074,0.036,0.05,0.0,0.001,0.038,0.01,0.049,0.066
retgre1,Red-tailed Greenbul,criniger calurus,nominate,153111081,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.205,0.012,0.039,0.038,0.003,0.002,0.015,0.016,0.042,0.001,0.003,0.041,0.014,0.155,0.01,0.132,0.031,0.025,0.006,0.0,0.055,0.07,0.015,0.07
retgre1,Red-tailed Greenbul,criniger calurus,verreauxi,153497601,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.202,0.011,0.053,0.042,0.002,0.0,0.013,0.012,0.041,0.001,0.0,0.027,0.01,0.145,0.01,0.162,0.021,0.026,0.0,0.0,0.063,0.061,0.014,0.084
easbeg1,Eastern Bearded-Greenbul,criniger chloronotus,nominate,153111061,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.11,0.041,0.045,0.037,0.001,0.009,0.027,0.078,0.011,0.003,0.016,0.0,0.021,0.14,0.06,0.081,0.035,0.058,0.001,0.0,0.047,0.046,0.078,0.055
whbgre1,White-bearded Greenbul,criniger ndussumensis,nominate,153111141,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.121,0.021,0.041,0.062,0.0,0.003,0.032,0.018,0.103,0.005,0.005,0.082,0.02,0.159,0.014,0.068,0.027,0.023,0.0,0.0,0.034,0.104,0.017,0.041
yebgre3,Yellow-bearded Greenbul,criniger olivaceus,nominate,153111101,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Pycnonotidae ,Bulbuls,0.317,0.01,0.019,0.045,0.001,0.004,0.008,0.015,0.008,0.0,0.001,0.017,0.007,0.173,0.013,0.139,0.031,0.021,0.0,0.0,0.041,0.021,0.014,0.095
whtcan1,White-throated Canary,crithagra albogularis,nominate,153700931,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.011,0.201,0.052,0.009,0.0,0.004,0.036,0.094,0.0,0.0,0.01,0.0,0.12,0.169,0.016,0.003,0.018,0.077,0.0,0.0,0.022,0.0,0.111,0.047
whtcan1,White-throated Canary,crithagra albogularis,crocopygia,153700941,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.029,0.128,0.054,0.017,0.0,0.006,0.099,0.085,0.002,0.0,0.01,0.005,0.127,0.133,0.016,0.017,0.014,0.086,0.0,0.0,0.035,0.0,0.094,0.043
ankser2,Ankober Serin,crithagra ankoberensis,nominate,153701021,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.005,0.084,0.109,0.001,0.0,0.0,0.08,0.123,0.0,0.0,0.003,0.0,0.078,0.175,0.005,0.002,0.003,0.138,0.0,0.0,0.017,0.0,0.124,0.053
bltcan1,Black-throated Canary,crithagra atrogularis,nominate,153700581,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.009,0.128,0.08,0.01,0.0,0.006,0.073,0.092,0.0,0.0,0.002,0.003,0.122,0.173,0.008,0.005,0.006,0.08,0.0,0.0,0.027,0.0,0.115,0.061
bltcan1,Black-throated Canary,crithagra atrogularis,lwenarum,153700591,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.007,0.112,0.081,0.011,0.0,0.008,0.108,0.091,0.0,0.0,0.002,0.001,0.12,0.162,0.01,0.003,0.011,0.103,0.0,0.0,0.032,0.0,0.094,0.044
sougrc1,Southern Grosbeak-Canary,crithagra buchanani,nominate,153700771,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.036,0.027,0.043,0.047,0.0,0.172,0.038,0.037,0.041,0.0,0.104,0.059,0.032,0.138,0.055,0.013,0.008,0.038,0.0,0.0,0.023,0.013,0.031,0.045
thbsee1,Thick-billed Seedeater,crithagra burtoni,nominate,153701081,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.018,0.069,0.085,0.011,0.0,0.005,0.056,0.169,0.0,0.0,0.026,0.0,0.055,0.114,0.029,0.01,0.006,0.139,0.0,0.0,0.026,0.002,0.136,0.044
sthsee3,West African Seedeater,crithagra canicapilla,nominate,153700971,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.022,0.111,0.071,0.023,0.0,0.002,0.055,0.115,0.0,0.0,0.008,0.0,0.124,0.163,0.028,0.015,0.011,0.097,0.0,0.0,0.02,0.0,0.087,0.048
blfcan1,Black-faced Canary,crithagra capistrata,nominate,153700471,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.034,0.026,0.025,0.049,0.0,0.204,0.039,0.033,0.037,0.0,0.131,0.022,0.04,0.146,0.047,0.022,0.016,0.033,0.0,0.0,0.024,0.016,0.027,0.029
blfcan1,Black-faced Canary,crithagra capistrata,nominate,153700491,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.029,0.025,0.025,0.024,0.0,0.188,0.026,0.024,0.058,0.0,0.091,0.124,0.021,0.13,0.05,0.018,0.015,0.043,0.0,0.0,0.037,0.014,0.029,0.029
afrcit1,African Citril,crithagra citrinelloides,nominate,153700371,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.035,0.032,0.029,0.049,0.0,0.124,0.042,0.043,0.01,0.0,0.13,0.007,0.042,0.143,0.09,0.016,0.02,0.053,0.0,0.0,0.033,0.007,0.042,0.053
afrcit1,African Citril,crithagra citrinelloides,nominate,153700381,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.04,0.016,0.023,0.032,0.0,0.154,0.029,0.034,0.047,0.0,0.142,0.041,0.025,0.16,0.072,0.023,0.021,0.04,0.0,0.0,0.022,0.017,0.026,0.036
lebsee1,Lemon-breasted Seedeater,crithagra citrinipectus,nominate,153700681,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.015,0.106,0.047,0.004,0.0,0.07,0.103,0.066,0.003,0.0,0.009,0.021,0.106,0.156,0.007,0.006,0.03,0.066,0.0,0.0,0.037,0.0,0.093,0.055
satgro1,Sao Tome Grosbeak,crithagra concolor,nominate,153701141,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.251,0.021,0.007,0.132,0.0,0.002,0.011,0.041,0.0,0.0,0.005,0.0,0.017,0.098,0.03,0.173,0.035,0.056,0.0,0.0,0.053,0.0,0.042,0.026
norgrc1,Northern Grosbeak-Canary,crithagra donaldsoni,nominate,153700741,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.03,0.108,0.065,0.021,0.0,0.004,0.051,0.102,0.001,0.0,0.015,0.0,0.078,0.173,0.023,0.015,0.027,0.092,0.0,0.0,0.035,0.003,0.092,0.065
norgrc1,Northern Grosbeak-Canary,crithagra donaldsoni,nominate,153700751,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.041,0.027,0.025,0.047,0.0,0.097,0.033,0.048,0.05,0.0,0.066,0.098,0.03,0.132,0.05,0.043,0.025,0.029,0.0,0.0,0.045,0.037,0.037,0.04
whbcan1,White-bellied Canary,crithagra dorsostriata,nominate,153201641,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.036,0.055,0.037,0.025,0.0,0.119,0.03,0.035,0.032,0.0,0.092,0.12,0.034,0.148,0.042,0.016,0.013,0.033,0.0,0.0,0.025,0.02,0.047,0.041
whbcan1,White-bellied Canary,crithagra dorsostriata,maculicollis,153700881,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.021,0.069,0.028,0.014,0.0,0.139,0.059,0.04,0.006,0.0,0.058,0.047,0.098,0.211,0.036,0.01,0.007,0.046,0.0,0.0,0.026,0.007,0.05,0.028
yetser1,Yellow-throated Serin,crithagra flavigula,nominate,153700641,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.013,0.156,0.033,0.013,0.0,0.013,0.077,0.122,0.003,0.0,0.01,0.002,0.117,0.173,0.022,0.002,0.005,0.084,0.0,0.0,0.012,0.001,0.129,0.013
yelcan1,Yellow Canary,crithagra flaviventris,nominate,153201561,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.012,0.095,0.043,0.021,0.0,0.011,0.112,0.095,0.001,0.0,0.021,0.0,0.12,0.16,0.02,0.011,0.022,0.081,0.0,0.0,0.028,0.004,0.102,0.041
yelcan1,Yellow Canary,crithagra flaviventris,damarensis,153700791,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.012,0.076,0.043,0.011,0.0,0.052,0.168,0.056,0.003,0.0,0.026,0.001,0.117,0.197,0.016,0.014,0.013,0.066,0.0,0.0,0.016,0.001,0.073,0.039
yelcan1,Yellow Canary,crithagra flaviventris,damarensis,153700801,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.022,0.035,0.031,0.023,0.0,0.108,0.031,0.03,0.06,0.0,0.081,0.183,0.024,0.155,0.032,0.012,0.013,0.027,0.0,0.0,0.025,0.026,0.041,0.041
yelcan1,Yellow Canary,crithagra flaviventris,nominate,153700831,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.039,0.024,0.03,0.021,0.0,0.106,0.042,0.028,0.038,0.0,0.061,0.155,0.029,0.177,0.052,0.016,0.022,0.031,0.0,0.0,0.033,0.027,0.042,0.027
wescit1,Western Citril,crithagra frontalis,nominate,153700391,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.036,0.021,0.022,0.032,0.0,0.194,0.024,0.035,0.047,0.0,0.164,0.014,0.017,0.149,0.078,0.018,0.014,0.046,0.0,0.0,0.031,0.009,0.023,0.026
wescit1,Western Citril,crithagra frontalis,nominate,153700401,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.031,0.021,0.025,0.027,0.0,0.166,0.031,0.046,0.029,0.0,0.132,0.042,0.024,0.165,0.084,0.028,0.023,0.028,0.0,0.0,0.028,0.02,0.025,0.025
sthsee2,Streaky-headed Seedeater,crithagra gularis,nominate,153700981,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.015,0.169,0.069,0.012,0.0,0.0,0.066,0.1,0.0,0.0,0.002,0.0,0.133,0.151,0.01,0.005,0.016,0.079,0.0,0.0,0.022,0.0,0.109,0.042
sthsee2,Streaky-headed Seedeater,crithagra gularis,humilis,153700991,Hilary Burn,Monomorphic,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.038,0.17,0.051,0.027,0.0,0.017,0.054,0.07,0.0,0.0,0.012,0.0,0.096,0.124,0.012,0.04,0.02,0.071,0.0,0.0,0.05,0.0,0.08,0.068
soucit1,Southern Citril,crithagra hyposticta,nominate,153700441,Hilary Burn,Female,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.034,0.029,0.031,0.034,0.0,0.202,0.035,0.031,0.016,0.0,0.157,0.006,0.023,0.167,0.092,0.016,0.016,0.035,0.0,0.0,0.013,0.01,0.031,0.022
soucit1,Southern Citril,crithagra hyposticta,nominate,153700461,Hilary Burn,Male,Not specified,,Passeriformes,Fringillidae ,"Finches, Euphonias, and Allies",0.023,0.028,0.028,0.034,0.0,0.185,0.028,0.03,0.02,0.0,0.165,0.006,0.028,0.156,0.093,0.024,0.014,0.028,0.0,0.0,0.031,0.011,0.037,0.031
