avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen_avg,beak_culmen_avg_m,beak_culmen_avg_f,beak_nares_avg,beak_nares_avg_m,beak_nares_avg_f,beak_width_avg,beak_width_avg_m,beak_width_avg_f,beak_depth_avg,beak_depth_avg_m,beak_depth_avg_f,tarsus_avg,tarsus_avg_m,tarsus_avg_f,wing_len_avg,wing_len_avg_m,wing_len_avg_f,kipps_avg,kipps_avg_m,kipps_avg_f,secondary_avg,secondary_avg_m,secondary_avg_f,hwi_avg,hwi_avg_m,hwi_avg_f,tail_avg,tail_avg_m,tail_avg_f,total_individuals,female_count,male_count,mass_avg,mass_source,inference,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size
AVIBASE-9D80E72A,Accipiter castanilius,Accipiter_castanilius,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.47500,18.95000,22.00000,11.52500,11.05000,12.00000,8.27500,7.70000,8.85000,10.92500,9.90000,11.95000,52.57500,50.75000,54.40000,163.50000,151.50000,172.50000,38.87500,36.95000,40.80000,123.12500,114.55000,131.70000,24.02500,24.40000,23.65000,135.40000,123.50000,150.50000,6.00000,2.00000,2.00000,157.50000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Insessorial,-10.36000,10.12000,0.71000,18.29000,2096401.63000
AVIBASE-21957C95,Accipiter cirrocephalus,Accipiter_cirrocephalus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,19.24000,18.20000,20.80000,10.60000,9.55000,11.65000,7.72000,7.30000,8.35000,9.58000,9.06667,10.35000,60.34000,57.93333,63.95000,213.00000,201.33333,230.50000,81.27500,74.20000,88.35000,133.72500,125.30000,142.15000,37.77500,37.20000,38.35000,155.40000,148.00000,166.50000,5.00000,2.00000,3.00000,165.70000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Generalist,-43.64000,0.04000,-23.36000,137.81000,5488639.45000
AVIBASE-32760AD5,Accipiter collaris,Accipiter_collaris,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,19.98571,19.66000,21.70000,11.21667,10.67500,12.90000,8.62857,8.48000,9.40000,11.02857,11.02000,12.00000,43.55714,42.34000,49.50000,165.85714,160.60000,188.00000,49.46667,48.07500,56.70000,115.23333,109.45000,131.40000,30.05000,30.50000,30.20000,125.00000,123.20000,131.00000,7.00000,1.00000,5.00000,97.80000,Updated_literature,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Insessorial,-13.20000,11.25000,2.47000,-75.57000,253265.36000
AVIBASE-EB98812F,Accipiter cooperii,Accipiter_cooperii,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,25.38000,23.80000,27.75000,13.90000,12.70000,15.10000,8.58000,8.43333,8.80000,13.16000,12.36667,14.35000,62.04000,61.03333,63.55000,241.25000,225.50000,257.00000,77.75000,74.00000,81.50000,163.50000,151.50000,175.50000,32.27500,32.85000,31.70000,188.40000,177.66667,204.50000,5.00000,2.00000,3.00000,429.70000,Dunning,NO,Woodland,2.00000,3.00000,Carnivore,Vertivore,Aerial,23.28000,53.31000,41.25000,-100.49000,8393137.06000
AVIBASE-950C5048,Accipiter erythrauchen,Accipiter_erythrauchen,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,21.10000,18.70000,21.90000,12.20000,11.30000,12.50000,8.60000,7.40000,9.00000,11.22500,10.00000,11.63333,59.47500,51.00000,62.30000,191.25000,156.00000,203.00000,58.85000,48.20000,62.40000,132.40000,107.80000,140.60000,30.82500,30.90000,30.80000,154.75000,103.00000,172.00000,4.00000,3.00000,1.00000,156.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-3.91000,2.65000,-1.32000,128.19000,48150.32000
AVIBASE-AFD19C47,Accipiter erythropus,Accipiter_erythropus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,17.56000,16.86667,18.60000,9.72500,8.95000,10.50000,7.18000,6.56667,8.10000,9.56000,9.53333,9.60000,42.96000,42.00000,44.40000,154.60000,149.00000,163.00000,40.92500,37.75000,44.10000,110.07500,101.25000,118.90000,27.10000,27.15000,27.05000,104.40000,105.33333,103.00000,5.00000,2.00000,3.00000,111.20000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-9.36000,14.73000,3.48000,10.44000,3904812.09000
AVIBASE-8257AE54,Accipiter fasciatus,Accipiter_fasciatus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,28.50909,24.23333,30.11250,19.06000,13.95000,20.33750,11.15455,9.50000,11.77500,15.15000,13.33333,15.92857,71.90000,65.16667,74.42500,269.90909,258.00000,274.37500,103.60000,104.50000,103.37500,167.30000,152.50000,171.00000,38.26000,40.65000,37.66250,206.00000,182.00000,212.00000,11.00000,8.00000,3.00000,358.70000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-43.64000,-1.70000,-24.45000,134.95000,8180196.71000
AVIBASE-0307D245,Accipiter francesiae,Accipiter_francesiae,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.25000,20.17500,20.55000,13.13333,13.17143,13.00000,8.73000,8.57500,9.35000,10.71000,10.60000,11.15000,48.10000,47.33750,51.15000,155.80000,151.50000,173.00000,43.22222,43.28571,43.00000,112.77778,107.85714,130.00000,27.75556,28.58571,24.85000,127.50000,122.87500,146.00000,10.00000,2.00000,8.00000,136.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-25.61000,-11.36000,-19.49000,46.67000,519468.81000
AVIBASE-420850D6,Accipiter gentilis,Accipiter_gentilis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,33.73750,31.05000,36.42500,19.62500,17.90000,21.35000,11.57500,10.80000,12.35000,17.95000,17.00000,18.90000,67.31250,62.22500,72.40000,337.62500,315.50000,359.75000,122.62500,114.87500,130.37500,215.00000,200.62500,229.37500,36.30000,36.42500,36.17500,241.06250,223.37500,258.75000,8.00000,4.00000,4.00000,866.00000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Generalist,17.10000,70.39000,54.91000,19.06000,31775270.74000
AVIBASE-4C2DBB2A,Accipiter griseiceps,Accipiter_griseiceps,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,24.10000,20.30000,25.36667,14.62500,12.30000,15.40000,8.80000,8.00000,9.06667,12.40000,11.40000,12.90000,52.00000,48.50000,53.16667,187.25000,169.00000,193.33333,49.97500,49.60000,50.10000,137.27500,119.40000,143.23333,26.75000,29.30000,25.90000,141.25000,132.00000,144.33333,4.00000,3.00000,1.00000,251.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-5.66000,1.88000,-1.96000,121.18000,140604.94000
AVIBASE-797C9090,Accipiter gularis,Accipiter_gularis,,,Accipitridae,Accipitriformes,23.26000,22.95000,40.42336,9.50000,9.46667,24.82563,6.56000,6.47500,13.22100,9.06000,9.15000,18.91937,43.60000,43.85000,73.83591,162.60000,162.00000,376.58650,54.20000,52.76667,136.65861,109.05000,109.90000,240.18994,33.17500,32.40000,35.34826,106.40000,107.00000,220.26669,,,,1281.00958,,,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-12.13150,19.94987,5.19458,35.84696,5393046.25262
AVIBASE-0EDF5A1C,Accipiter gundlachi,Accipiter_gundlachi,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,26.00000,26.00000,40.58307,15.20000,15.20000,24.90054,8.30000,8.30000,13.23614,16.30000,16.30000,18.97234,71.30000,71.30000,73.33266,228.00000,228.00000,377.40741,61.80000,61.80000,137.54856,166.20000,166.20000,240.30351,27.10000,27.10000,35.54203,223.00000,223.00000,219.73246,1.00000,0.00000,1.00000,675.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Aerial,19.82000,23.16000,21.62000,-79.36000,33511.43000
AVIBASE-18B4CE02,Accipiter haplochrous,Accipiter_haplochrous,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,23.72500,18.50000,25.46667,13.92500,10.70000,15.00000,9.60000,9.30000,9.70000,13.15000,11.40000,13.73333,58.87500,53.40000,60.70000,227.75000,203.00000,236.00000,74.50000,65.00000,77.66667,153.25000,138.00000,158.33333,32.70000,32.00000,32.93333,155.00000,130.00000,163.33333,4.00000,3.00000,1.00000,198.40000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-22.40000,-20.09000,-21.33000,165.48000,16389.59000
AVIBASE-9288286D,Accipiter henicogrammus,Accipiter_henicogrammus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,27.92000,26.90000,29.45000,15.95000,15.15000,16.75000,9.98000,9.43333,10.80000,13.60000,13.33333,14.00000,65.06000,63.73333,67.05000,230.20000,219.00000,247.00000,72.00000,70.50000,73.50000,160.50000,147.50000,173.50000,31.07500,32.35000,29.80000,190.00000,184.33333,198.50000,5.00000,2.00000,3.00000,358.70000,Inferred,YES,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-0.92000,2.65000,0.88000,128.01000,22781.85000
AVIBASE-05701150,Accipiter henstii,Accipiter_henstii,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,32.60000,29.30000,35.90000,18.15000,16.10000,20.20000,11.75000,10.50000,13.00000,17.20000,15.15000,19.25000,75.02500,70.20000,79.85000,290.50000,271.50000,309.50000,78.00000,79.50000,76.50000,212.50000,192.00000,233.00000,26.97500,29.25000,24.70000,245.00000,226.50000,263.50000,4.00000,2.00000,2.00000,1050.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-25.20000,-11.95000,-18.72000,46.85000,434639.70000
AVIBASE-004AD91D,Accipiter hiogaster,Accipiter_novaehollandiae,,,Accipitridae,Accipitriformes,25.95000,23.90000,28.00000,15.95000,14.65000,17.25000,9.42500,8.80000,10.05000,13.87500,12.75000,15.00000,51.12500,49.05000,53.20000,197.25000,185.00000,209.50000,60.75000,56.00000,65.50000,136.50000,129.00000,144.00000,30.77500,30.30000,31.25000,136.50000,130.00000,143.00000,,,,1281.00958,,,Forest,1.00000,1.00000,Carnivore,Vertivore,Aerial,-12.13150,19.94987,5.19458,35.84696,5393046.25262
AVIBASE-466CC533,Accipiter imitator,Accipiter_imitator,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,26.40000,38.52521,26.40000,16.80000,23.49087,16.80000,9.10000,12.63632,9.10000,12.20000,18.13257,12.20000,49.60000,72.38423,49.60000,200.00000,362.11400,200.00000,60.00000,132.44010,60.00000,140.00000,230.85952,140.00000,30.00000,35.55379,30.00000,161.00000,214.19614,161.00000,1.00000,1.00000,0.00000,222.50000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-8.58000,-5.41000,-6.76000,156.47000,10050.21000
AVIBASE-EA787A01,Accipiter luteoschistaceus,Accipiter_luteoschistaceus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,39.45961,38.52521,40.58307,24.17422,23.49087,24.90054,7.80000,7.80000,13.23614,11.90000,11.90000,18.97234,51.50000,51.50000,73.33266,188.00000,188.00000,377.40741,57.00000,57.00000,137.54856,131.00000,131.00000,240.30351,30.30000,30.30000,35.54203,146.00000,146.00000,219.73246,1.00000,0.00000,1.00000,214.00000,Dunning,YES,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-6.31000,-4.19000,-5.50000,150.45000,28814.74000
AVIBASE-5D673E3E,Accipiter madagascariensis,Accipiter_madagascariensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,19.72500,17.45000,22.00000,10.67500,9.25000,12.10000,7.37500,6.45000,8.30000,9.45000,7.85000,11.05000,57.97500,50.90000,65.05000,190.75000,164.00000,217.50000,54.52500,47.85000,61.20000,136.22500,116.15000,156.30000,28.67500,29.20000,28.15000,149.50000,123.00000,176.00000,4.00000,2.00000,2.00000,180.40000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-25.61000,-11.95000,-19.43000,46.69000,476517.51000
AVIBASE-1F0322E5,Accipiter melanochlamys,Accipiter_melanochlamys,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,25.88000,24.16667,28.45000,15.60000,13.75000,17.45000,10.96000,9.56667,13.05000,13.90000,13.03333,15.20000,62.70000,62.06667,63.65000,228.60000,216.66667,246.50000,75.00000,70.50000,79.50000,156.25000,145.50000,167.00000,32.42500,32.60000,32.25000,164.80000,155.00000,179.50000,5.00000,2.00000,3.00000,265.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-10.07000,-0.95000,-5.31000,141.87000,115449.94000
AVIBASE-819AB823,Accipiter melanoleucus,Accipiter_melanoleucus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,29.62000,28.36667,31.50000,18.05000,16.80000,19.30000,10.34000,9.53333,11.55000,16.28000,15.36667,17.65000,75.84000,72.13333,81.40000,302.80000,285.00000,329.50000,107.25000,110.00000,104.50000,200.75000,176.50000,225.00000,35.02500,38.35000,31.70000,219.40000,207.33333,237.50000,5.00000,2.00000,3.00000,699.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-34.84000,18.84000,-5.51000,25.85000,9067092.60000
AVIBASE-87B94C0E,Accipiter meyerianus,Accipiter_meyerianus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,35.00000,34.60000,35.40000,20.65000,20.20000,21.10000,12.65000,13.20000,12.10000,18.65000,18.40000,18.90000,75.40000,74.30000,76.50000,309.50000,290.00000,329.00000,102.00000,96.60000,107.40000,207.50000,193.40000,221.60000,32.95000,33.30000,32.60000,200.00000,180.00000,220.00000,2.00000,1.00000,1.00000,763.50000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-10.12000,2.29000,-4.70000,141.36000,269144.41000
AVIBASE-CE1CF6FD,Accipiter minullus,Accipiter_minullus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,16.48000,14.85000,17.56667,9.24000,8.40000,9.80000,6.62000,6.65000,6.60000,8.76000,8.00000,9.26667,41.34000,38.35000,43.33333,150.40000,136.00000,160.00000,44.60000,39.25000,48.16667,105.80000,96.75000,111.83333,29.62000,28.90000,30.10000,105.20000,89.50000,115.66667,5.00000,3.00000,2.00000,87.40000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-34.84000,17.80000,-9.71000,29.57000,6794381.58000
AVIBASE-7F1573CA,Accipiter nanus,Accipiter_nanus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,17.55000,17.55000,40.58307,10.55000,10.55000,24.90054,7.55000,7.55000,13.23614,10.05000,10.05000,18.97234,46.60000,46.60000,73.33266,152.40000,152.40000,377.40741,44.85000,44.85000,137.54856,107.50000,107.50000,240.30351,29.45000,29.45000,35.54203,109.00000,109.00000,219.73246,2.00000,0.00000,2.00000,117.00000,Inferred,YES,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-5.70000,1.76000,-1.08000,121.34000,110477.00000
AVIBASE-DB376A66,Accipiter nisus,Accipiter_nisus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,19.62000,18.89091,21.62500,11.44000,11.11250,12.75000,8.42727,8.15556,9.65000,10.02727,9.67778,11.60000,53.55333,51.48182,59.25000,207.44737,196.65385,230.83333,74.18889,69.70000,83.16667,134.33889,127.67500,147.66667,35.51667,35.26667,36.01667,155.53333,147.72727,177.00000,19.00000,6.00000,13.00000,220.80000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Insessorial,26.90000,70.53000,54.67000,77.29000,23601609.31000
AVIBASE-CFB9E213,Accipiter novaehollandiae,Accipiter_novaehollandiae,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,31.61250,28.53333,33.46000,19.87143,15.85000,21.48000,11.51250,10.96667,11.84000,16.50000,16.13333,16.72000,68.98750,64.90000,71.44000,261.87500,241.66667,274.00000,76.00000,75.50000,76.20000,188.28571,164.50000,197.80000,28.90000,31.45000,27.88000,183.62500,166.33333,194.00000,8.00000,5.00000,3.00000,326.10000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-43.64000,-10.51000,-26.72000,143.49000,1807067.30000
AVIBASE-BAE91683,Accipiter ovampensis,Accipiter_ovampensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.50000,19.33333,22.25000,11.20000,9.85000,12.55000,7.54000,7.13333,8.15000,10.26000,9.93333,10.75000,49.44000,46.56667,53.75000,222.40000,210.66667,240.00000,86.25000,81.60000,90.90000,138.50000,127.90000,149.10000,38.37500,38.90000,37.85000,155.00000,147.66667,166.00000,5.00000,2.00000,3.00000,195.00000,Dunning,NO,Shrubland,2.00000,1.00000,Carnivore,Vertivore,Aerial,-27.22000,13.92000,-8.53000,23.37000,7295779.86000
AVIBASE-435FF493,Accipiter poliocephalus,Accipiter_poliocephalus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,25.05000,23.60000,26.50000,15.45000,14.45000,16.45000,10.07500,9.40000,10.75000,13.72500,12.40000,15.05000,60.32500,55.35000,65.30000,210.50000,191.00000,230.00000,67.75000,59.50000,76.00000,142.75000,131.50000,154.00000,32.12500,31.15000,33.10000,157.25000,140.00000,174.50000,4.00000,2.00000,2.00000,214.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-11.66000,0.04000,-5.32000,140.74000,671500.51000
AVIBASE-707547BB,Accipiter poliogaster,Accipiter_poliogaster,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,27.72000,26.63333,29.35000,14.95000,12.75000,17.15000,8.04000,7.20000,9.30000,13.20000,12.15000,15.30000,52.40000,46.90000,60.65000,240.40000,222.33333,267.50000,72.55000,65.85000,79.25000,172.20000,156.15000,188.25000,29.65000,29.65000,29.65000,174.60000,161.33333,194.50000,5.00000,2.00000,3.00000,315.00000,Updated_literature,NO,Forest,1.00000,2.00000,Carnivore,Vertivore,Insessorial,-30.38000,6.82000,-7.81000,-60.09000,7203530.62000
AVIBASE-B202721E,Accipiter princeps,Accipiter_princeps,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,33.60000,32.50000,34.70000,22.25000,20.70000,23.80000,13.85000,13.70000,14.00000,17.80000,16.80000,18.80000,68.05000,68.60000,67.50000,266.30000,249.30000,283.30000,77.85000,70.50000,85.20000,188.50000,178.90000,198.10000,29.20000,28.30000,30.10000,192.30000,177.70000,206.90000,2.00000,1.00000,1.00000,214.80000,Inferred,YES,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-6.11000,-4.23000,-5.35000,151.04000,11549.62000
AVIBASE-C638D858,Accipiter rhodogaster,Accipiter_rhodogaster,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.46000,18.36667,23.60000,11.80000,9.50000,14.10000,7.88000,7.20000,8.90000,10.75000,9.15000,12.35000,53.40000,50.40000,57.90000,172.60000,165.66667,183.00000,51.60000,48.90000,54.30000,122.40000,116.10000,128.70000,29.70000,29.65000,29.75000,125.80000,122.33333,131.00000,5.00000,2.00000,3.00000,172.70000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-5.70000,1.76000,-1.93000,121.39000,146036.85000
AVIBASE-5B6F04D7,Accipiter rufitorques,Accipiter_rufitorques,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,26.02000,25.36667,27.00000,15.45000,14.00000,16.90000,10.28000,9.43333,11.55000,13.66000,13.03333,14.60000,59.16000,58.00000,60.90000,217.60000,207.66667,232.50000,73.50000,67.00000,80.00000,142.00000,131.50000,152.50000,34.07500,33.75000,34.40000,146.00000,138.66667,157.00000,5.00000,2.00000,3.00000,209.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Generalist,-19.20000,-16.15000,-17.45000,169.39000,17581.12000
AVIBASE-EC0E680F,Accipiter rufiventris,Accipiter_rufiventris,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.30000,19.63333,21.30000,10.70000,9.75000,11.65000,7.82000,7.33333,8.55000,10.00000,9.56667,10.65000,54.16000,52.16667,57.15000,218.60000,208.33333,234.00000,82.97500,75.75000,90.20000,134.27500,124.75000,143.80000,38.15000,37.75000,38.55000,165.80000,162.00000,171.50000,5.00000,2.00000,3.00000,198.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Aerial,-34.04000,15.67000,-7.01000,32.60000,756057.21000
AVIBASE-D188E45C,Accipiter soloensis,Accipiter_soloensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,25.62000,24.96667,26.60000,11.42500,11.25000,11.60000,8.64000,8.73333,8.50000,9.74000,10.00000,9.35000,39.48000,39.96667,38.75000,187.80000,189.33333,185.50000,73.10000,74.45000,71.75000,114.40000,115.05000,113.75000,39.00000,39.30000,38.70000,123.40000,124.66667,121.50000,5.00000,2.00000,3.00000,164.80000,Dunning,NO,Forest,1.00000,3.00000,Carnivore,Vertivore,Insessorial,20.24000,47.24000,31.97000,117.13000,2375886.74000
AVIBASE-3B024163,Accipiter striatus,Accipiter_ventralis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,18.33500,16.93000,20.08750,10.08125,9.11250,11.05000,7.25263,6.93000,7.73750,9.44706,8.88889,10.07500,49.88000,48.07000,53.31250,181.55000,170.50000,196.75000,56.63750,49.81250,63.46250,126.80000,120.31250,133.28750,30.74375,29.25000,32.23750,134.31579,128.10000,139.75000,20.00000,8.00000,10.00000,130.60000,Dunning,NO,Forest,1.00000,3.00000,Carnivore,Vertivore,Aerial,-34.98000,69.38000,34.35000,-96.11000,16375303.87000
AVIBASE-F23F7695,Accipiter superciliosus,Accipiter_superciliosus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,19.36000,18.23333,21.05000,10.80000,9.70000,11.90000,6.74000,6.50000,7.10000,10.38000,9.86667,11.15000,37.36000,38.13333,36.20000,146.40000,140.66667,155.00000,38.57500,36.90000,40.25000,105.17500,95.60000,114.75000,26.85000,27.85000,25.85000,104.60000,101.66667,109.00000,5.00000,2.00000,3.00000,96.40000,Updated_literature,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Aerial,-28.11000,14.61000,-6.22000,-60.98000,8560355.56000
AVIBASE-CB0C5D93,Accipiter sylvestris,Accipiter_novaehollandiae,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,25.95000,38.52521,25.95000,14.95000,23.49087,14.95000,9.15000,12.63632,9.15000,13.10000,18.13257,13.10000,54.45000,72.38423,54.45000,206.35000,362.11400,206.35000,66.00000,132.44010,66.00000,140.40000,230.85952,140.40000,31.95000,35.55379,31.95000,146.95000,214.19614,146.95000,2.00000,2.00000,0.00000,326.10000,DataFromSplit,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-9.11000,-8.07000,-8.57000,120.12000,34582.63000
AVIBASE-CD18635A,Accipiter tachiro,Accipiter_tachiro,,,Accipitridae,Accipitriformes,18.04000,17.60000,18.70000,15.32000,14.30000,16.85000,9.82222,8.70000,11.22500,12.28889,11.78000,12.92500,61.04444,62.06000,59.77500,222.77778,209.20000,239.75000,55.62000,54.20000,57.75000,161.78000,154.46667,172.75000,25.70000,26.13333,25.05000,180.33333,167.60000,196.25000,,,,1281.00958,,,Forest,3.00000,1.00000,Carnivore,Vertivore,Aerial,-12.13150,19.94987,5.19458,35.84696,5393046.25262
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter_toussenelii,,,Accipitridae,Accipitriformes,24.36000,23.40000,26.75000,13.86000,13.25000,15.35000,9.16000,8.90000,10.00000,11.88000,11.30000,13.20000,62.12000,59.45000,64.25000,189.00000,186.50000,215.00000,48.20000,46.50000,52.00000,149.60000,140.00000,163.00000,24.42000,25.00000,24.20000,157.16667,149.00000,178.50000,,,,1281.00958,,,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-12.13150,19.94987,5.19458,35.84696,5393046.25262
AVIBASE-0BED8100,Accipiter trinotatus,Accipiter_trinotatus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,20.40000,20.33333,20.50000,13.32500,13.05000,13.60000,8.56000,8.13333,9.20000,11.20000,11.26667,11.10000,48.20000,47.40000,49.00000,162.85714,158.50000,157.50000,43.00000,40.00000,46.00000,115.00000,118.50000,111.50000,27.20000,25.20000,29.20000,128.80000,133.66667,121.50000,8.00000,2.00000,3.00000,146.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-5.66000,1.76000,-1.81000,121.37000,120238.86000
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter_trivirgatus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,31.72667,32.35000,30.10000,17.25714,15.26667,18.35556,10.50667,9.92500,11.10000,14.14615,14.12500,14.71429,56.92667,57.17500,57.62222,216.20000,221.00000,219.00000,49.57143,48.70000,50.42222,166.07143,171.30000,168.57778,22.99286,22.06667,23.02222,171.93333,179.00000,172.00000,15.00000,9.00000,4.00000,265.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-8.85000,31.08000,13.91000,101.71000,3366430.69000
AVIBASE-AB823002,Accipiter virgatus,Accipiter_virgatus,,,Accipitridae,Accipitriformes,21.24000,20.96000,20.95556,11.72857,10.52500,12.42222,7.62667,7.14000,8.02222,10.18667,9.54000,10.63333,49.84000,44.20000,53.48889,167.71429,157.00000,174.44444,46.70769,44.23333,48.64444,123.13846,118.43333,125.80000,27.38462,27.16667,27.77778,123.86667,116.20000,129.88889,,,,1281.00958,,,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-12.13150,19.94987,5.19458,35.84696,5393046.25262
AVIBASE-01391B1A,Aceros nipalensis,Aceros_nipalensis,Bucerotidae,Bucerotiformes,Bucerotidae,Bucerotiformes,204.00000,221.00000,195.50000,177.66667,192.00000,170.50000,45.36667,46.40000,44.85000,75.13333,78.30000,73.55000,74.70000,83.80000,70.15000,431.66667,463.00000,416.00000,93.10000,91.50000,93.90000,338.56667,371.50000,322.10000,21.63333,19.80000,22.55000,457.66667,484.00000,444.50000,3.00000,2.00000,1.00000,2385.00000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,15.38000,29.27000,24.08000,97.27000,284350.69000
AVIBASE-35C5E4AF,Achaetops pycnopygius,Achaetops_pycnopygius,Macrosphenidae,Passeriformes,Sylviidae,Passeriformes,20.06000,20.00000,20.15000,9.50000,9.50000,9.50000,3.30000,3.33333,3.25000,4.60000,4.70000,4.45000,24.24000,24.36667,24.05000,68.10000,69.00000,66.75000,4.40000,4.45000,4.35000,62.72500,63.05000,62.40000,6.55000,6.60000,6.50000,79.40000,79.33333,79.50000,5.00000,2.00000,3.00000,28.30000,Dunning,NO,Rock,3.00000,1.00000,Carnivore,Invertivore,Insessorial,-24.27000,-8.76000,-18.60000,15.07000,423641.18000
AVIBASE-EABE979B,Acridotheres albocinctus,Acridotheres_albocinctus,Sturnidae,Passeriformes,Sturnidae,Passeriformes,28.18000,28.96667,27.00000,15.32500,15.55000,15.10000,5.82000,5.86667,5.75000,7.28000,7.50000,6.95000,36.74000,38.00000,34.85000,125.80000,127.66667,123.00000,31.32500,31.75000,30.90000,92.42500,92.75000,92.10000,25.32500,25.50000,25.15000,80.70000,82.00000,78.75000,5.00000,2.00000,3.00000,98.90000,Inferred,YES,Grassland,3.00000,1.00000,Omnivore,Omnivore,Generalist,20.03000,26.20000,23.37000,96.03000,328212.57000
