avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen,beak_nares,beak_width,beak_depth,dimorphism_beak_culmen,dimorphism_beak_nares,dimorphism_beak_width,beak_elongation,beak_robustness,tarsus,dimorphism_tarsus,wing_len,kipps,secondary,hwi,dimorphism_wing_len,dimorphism_kipps,dimorphism_secondary,dimorphism_hwi,wing_pointedness,wing_loading,log_wing_loading,aspect_ratio,tail,dimorphism_tail,tail_to_wing,mass,log_mass,body_condition,total_individuals,female_count,male_count,mass_source,inference,lat_min,abs_lat_min,lat_max,abs_lat_max,lat_centroid,abs_lat_centroid,lon_centroid,range_size,log_RangeSize,climate_zone,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle
AVIBASE-0539220A,Sphenopsis frontalis,Hemispingus_frontalis,Thraupidae,Passeriformes,Thraupidae,Passeriformes,16.13913,8.75714,4.54000,5.07500,-0.06351,-0.01523,0.02753,3.55487,1.42762,20.50000,-0.05610,70.70000,10.20000,59.30000,14.75000,-0.02829,-0.12091,-0.00731,-0.09266,0.14427,0.00340,-5.68368,1.19224,65.10952,-0.04992,0.92093,17.00000,2.83321,0.00197,23.00000,1.00000,4.00000,Dunning,NO,-13.27000,13.27000,10.72000,10.72000,-0.96000,0.96000,-75.14000,200867.55000,12.21040,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-2F027A59,Sphenopsis melanotis,Hemispingus_melanotis,Thraupidae,Passeriformes,Thraupidae,Passeriformes,15.85000,8.21250,4.52000,5.07391,-0.01893,0.12866,0.22326,3.50664,1.44694,20.61481,0.00728,68.85714,9.20000,56.98750,13.91875,0.03994,0.16848,0.02106,0.14369,0.13361,0.00337,-5.69148,1.20828,63.33333,0.04145,0.91978,16.00000,2.77259,0.00183,28.00000,4.00000,4.00000,Dunning,NO,-18.02000,18.02000,7.65000,7.65000,-6.41000,6.41000,-73.15000,183679.40000,12.12095,tropical,Forest,Open,resident,Carnivore,Invertivore,Insessorial
AVIBASE-F1F78380,Sphenopsis ochracea,Hemispingus_ochraceus,Thraupidae,Passeriformes,Thraupidae,Passeriformes,15.10000,8.00000,3.80000,4.70000,-0.00475,0.14458,0.34451,3.97368,1.18278,19.90000,0.00736,80.00000,11.00000,69.00000,13.80000,-0.06692,0.28912,-0.12813,0.37361,0.13750,0.00250,-5.99146,1.15942,69.50000,-0.13585,0.86875,16.00000,2.77259,0.00203,1.00000,1.00000,0.00000,Inferred,YES,-2.92000,2.92000,1.08000,1.08000,-0.35000,0.35000,-78.73000,1281.56000,7.15583,tropical,Forest,Open,resident,Omnivore,Omnivore,Insessorial
AVIBASE-9F3E8DF6,Sphenopsis piurae,Hemispingus_piurae,Thraupidae,Passeriformes,Thraupidae,Passeriformes,15.07500,8.75000,3.95000,4.70000,0.01658,-0.01143,0.00000,3.81646,1.23151,22.37500,0.02905,66.75000,7.32500,59.42500,10.97500,-0.02996,-0.04778,-0.02777,-0.02278,0.10974,0.00359,-5.62932,1.12326,63.25000,0.05534,0.94757,16.00000,2.77259,0.00143,4.00000,2.00000,2.00000,Inferred,YES,-7.11000,7.11000,-4.28000,4.28000,-5.92000,5.92000,-79.11000,12282.96000,9.41597,tropical,Forest,Open,resident,Omnivore,Invertivore,Insessorial
AVIBASE-20F4B01D,Sphyrapicus nuchalis,Sphyrapicus_nuchalis,Picidae,Piciformes,Picidae,Piciformes,21.70000,16.98000,6.96000,6.02000,0.09601,0.16490,-0.11734,3.11782,1.93084,19.90000,0.00000,122.80000,38.96000,83.84000,31.70000,0.00407,-0.02096,0.01570,-0.02629,0.31726,0.00322,-5.73955,1.46469,75.80000,-0.05937,0.61726,48.50000,3.88156,0.00615,5.00000,2.00000,3.00000,Dunning,NO,32.92000,32.92000,54.93000,54.93000,43.04000,43.04000,-112.81000,2075623.96000,14.54577,temperate,Woodland,Semi-dense,migratory,Omnivore,Omnivore,Insessorial
AVIBASE-52F63879,Sphyrapicus ruber,Sphyrapicus_ruber,Picidae,Piciformes,Picidae,Piciformes,25.78750,21.52857,7.97500,7.11429,0.06689,0.04103,0.00000,3.23354,2.20015,21.57143,0.11667,126.56250,38.38750,88.17500,30.35000,0.00691,-0.03842,0.02665,-0.04448,0.30331,0.00342,-5.67778,1.43536,80.81250,-0.00773,0.63852,54.80000,4.00369,0.00546,8.00000,4.00000,4.00000,Dunning,NO,32.77000,32.77000,61.35000,61.35000,50.74000,50.74000,-126.41000,1000123.48000,13.81563,temperate,Woodland,Semi-dense,partial,Carnivore,Invertivore,Insessorial
AVIBASE-28A4DA76,Sphyrapicus thyroideus,Sphyrapicus_thyroideus,Picidae,Piciformes,Picidae,Piciformes,25.21667,19.67500,6.45000,6.38333,0.01586,-0.12452,-0.23256,3.90956,1.63275,20.50000,0.02561,135.50000,44.27500,92.97500,32.20000,-0.01107,0.06889,-0.01667,0.05590,0.32675,0.00259,-5.95511,1.45738,89.83333,-0.06122,0.66298,47.60000,3.86283,0.00553,6.00000,2.00000,4.00000,Dunning,NO,32.78000,32.78000,50.40000,50.40000,40.44000,40.44000,-111.51000,649120.18000,13.38337,temperate,Forest,Open,partial,Omnivore,Invertivore,Insessorial
AVIBASE-9BE68BD3,Sphyrapicus varius,Sphyrapicus_varius,Picidae,Piciformes,Picidae,Piciformes,24.78462,19.15625,6.68421,6.31579,0.00115,0.01997,0.00408,3.70794,1.70332,20.47368,0.01171,124.81579,42.23000,82.57000,33.85000,-0.00956,-0.02131,-0.00848,-0.00886,0.33834,0.00323,-5.73567,1.51164,74.02632,-0.00791,0.59308,50.30000,3.91801,0.00586,19.00000,11.00000,8.00000,Dunning,NO,37.65000,37.65000,64.82000,64.82000,52.85000,52.85000,-98.93000,4472315.75000,15.31342,temperate,Woodland,Open,migratory,Omnivore,Omnivore,Insessorial
AVIBASE-BAD2AC99,Spilopelia chinensis,Stigmatopelia_chinensis,Columbidae,Columbiformes,Columbidae,Columbiformes,19.91667,10.76667,3.50000,3.48333,-0.01841,0.02477,-0.05714,5.69048,0.61213,19.86667,0.06040,138.75000,42.03333,96.71667,30.28333,0.03964,0.06661,0.02792,0.02752,0.30294,0.00826,-4.79644,1.43460,127.33333,0.08901,0.91772,159.00000,5.06890,0.02028,6.00000,3.00000,3.00000,Dunning,NO,-10.94000,10.94000,40.87000,40.87000,19.96000,19.96000,107.84000,7371539.16000,15.81314,tropical,Woodland,Dense,resident,Herbivore,Granivore,Terrestrial
AVIBASE-B2D6AB06,Spilopelia senegalensis,Stigmatopelia_senegalensis,Columbidae,Columbiformes,Columbidae,Columbiformes,17.76667,8.17500,2.72000,2.95000,0.03715,0.04281,0.01225,6.53186,0.45163,18.86667,-0.01034,132.16667,45.06250,86.87500,34.16250,0.01419,0.01387,0.01151,0.00366,0.34095,0.00470,-5.36019,1.52134,108.50000,0.02281,0.82093,82.10000,4.40794,0.01223,9.00000,4.00000,5.00000,Dunning,NO,-34.84000,34.84000,52.67000,52.67000,13.86000,13.86000,37.37000,28873137.27000,17.17842,tropical,Woodland,Dense,resident,Herbivore,Granivore,Terrestrial
AVIBASE-AEF9E7D3,Spilopelia suratensis,Stigmatopelia_chinensis,Columbidae,Columbiformes,Columbidae,Columbiformes,19.05000,9.05000,2.92500,3.33750,0.00525,0.14365,-0.02279,6.51282,0.51245,21.98750,0.00303,136.97500,43.16667,93.11667,31.66667,-0.01022,-0.02008,-0.00465,-0.01053,0.31514,0.00847,-4.77069,1.47100,127.11250,0.03698,0.92800,159.00000,5.06890,0.01496,8.00000,3.00000,3.00000,DataFromSplit,NO,5.92000,5.92000,35.65000,35.65000,22.05000,22.05000,79.42000,2921197.38000,14.88750,tropical,Woodland,Dense,resident,Herbivore,Granivore,Terrestrial
AVIBASE-2A88D0BC,Spiloptila clamans,Spiloptila_clamans,Cisticolidae,Passeriformes,Cisticolidae,Passeriformes,11.48000,6.50000,2.48000,2.70000,0.01161,0.01538,-0.04704,4.62903,0.58328,16.94000,0.02853,46.70000,2.90000,43.22500,6.27500,0.08744,0.20690,0.07287,0.11952,0.06210,0.00321,-5.74158,1.08039,60.50000,0.22727,1.29550,7.00000,1.94591,0.00144,5.00000,2.00000,3.00000,Dunning,NO,10.32000,10.32000,23.39000,23.39000,15.16000,15.16000,11.39000,2719529.35000,14.81597,tropical,Shrubland,Semi-dense,resident,Carnivore,Invertivore,Insessorial
AVIBASE-3EEEE78A,Spilornis cheela,Spilornis_cheela,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,45.60000,30.10000,14.43333,20.77222,0.09743,-0.04186,-0.02039,3.15935,6.57483,82.22667,0.01776,373.66667,112.56000,261.10667,30.07333,-0.04764,-0.04638,-0.04818,0.00632,0.30123,0.00428,-5.45364,1.43109,237.44444,0.04163,0.63544,597.70000,6.39309,0.00108,18.00000,10.00000,7.00000,Dunning,NO,-8.85000,8.85000,34.11000,34.11000,16.74000,16.74000,98.68000,6837152.16000,15.73788,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-FEADBB9B,Spilornis elgini,Spilornis_elgini,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,37.46000,26.67500,12.82000,18.42000,0.03826,-0.00562,-0.03640,2.92200,6.30391,76.06000,0.04514,365.40000,106.75000,255.75000,29.40000,-0.00958,-0.01405,-0.03324,0.01701,0.29215,0.00670,-5.00516,1.42874,215.60000,0.02396,0.59004,895.00000,6.79682,0.00203,5.00000,2.00000,3.00000,Updated_literature,NO,10.51000,10.51000,13.68000,13.68000,12.47000,12.47000,92.81000,4980.85000,8.51336,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-B7C2D213,Spilornis holospilus,Spilornis_holospilus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,37.47143,26.96667,12.21429,18.00000,-0.03247,-0.02225,-0.01706,3.06784,5.86733,74.97143,0.06469,340.14286,103.83333,234.50000,30.68333,0.01788,0.06742,-0.01564,0.05758,0.30526,0.00609,-5.10053,1.45050,221.71429,0.00038,0.65183,705.00000,6.55820,0.00167,7.00000,3.00000,4.00000,Dunning,NO,5.56000,5.56000,19.58000,19.58000,11.86000,11.86000,123.09000,276025.54000,12.52825,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-2FDECDDE,Spilornis kinabaluensis,Spilornis_kinabaluensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,34.60000,23.95000,13.40000,16.75000,-0.17292,-0.03969,0.01223,2.58209,6.48699,72.60000,-0.01009,368.50000,107.00000,261.50000,29.05000,-0.02417,-0.28550,0.08106,-0.22348,0.29037,0.00440,-5.42579,1.40918,227.50000,0.03414,0.61737,597.70000,6.39309,0.00156,2.00000,0.00000,2.00000,Inferred,YES,2.87000,2.87000,6.49000,6.49000,4.55000,4.55000,115.90000,36584.10000,10.50737,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-827AE888,Spilornis klossi,Spilornis_klossi,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,38.18000,28.94000,13.54000,18.80000,0.00349,-0.06393,0.04801,2.81979,6.66716,74.66000,-0.06675,297.20000,87.76000,209.44000,29.50000,0.03757,0.08090,0.01942,0.04237,0.29529,0.00509,-5.27956,1.41902,198.20000,0.07316,0.66689,450.00000,6.10925,0.00108,5.00000,2.00000,3.00000,Updated_literature,NO,6.75000,6.75000,7.44000,7.44000,7.06000,7.06000,93.79000,1111.02000,7.01303,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-7DF17358,Spilornis rufipectus,Spilornis_rufipectus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,34.64000,25.15000,13.30000,17.42000,-0.03176,-0.00795,-0.01253,2.60451,6.68839,64.34000,-0.02098,328.60000,105.50000,221.50000,32.40000,0.05884,-0.17062,0.17156,-0.22840,0.32106,0.00653,-5.03148,1.48352,214.40000,0.07307,0.65247,705.00000,6.55820,0.00265,5.00000,2.00000,3.00000,Inferred,YES,-6.50000,6.50000,2.82000,2.82000,-1.90000,1.90000,121.20000,115936.18000,11.66080,tropical,Forest,Open,resident,Carnivore,Vertivore,Insessorial
AVIBASE-E5BFABA7,Spindalis dominicensis,Spindalis_dominicensis,Spindalidae,Passeriformes,Thraupidae,Passeriformes,13.62000,7.05000,4.78000,5.26000,0.00245,0.04255,0.09763,2.84937,1.84602,20.22000,-0.02308,82.60000,16.87500,65.37500,20.52500,0.06759,0.09185,0.06807,0.01705,0.20430,0.00431,-5.44702,1.26348,66.40000,0.13554,0.80387,29.40000,3.38099,0.00356,5.00000,2.00000,3.00000,Dunning,NO,17.61000,17.61000,19.95000,19.95000,18.91000,18.91000,-71.28000,74799.65000,11.22257,tropical,Shrubland,Semi-dense,resident,Herbivore,Frugivore,Insessorial
AVIBASE-611D2C6B,Spindalis nigricephala,Spindalis_nigricephala,Spindalidae,Passeriformes,Thraupidae,Passeriformes,17.28000,9.05000,6.60000,6.96000,0.02218,0.03315,0.03788,2.61818,2.65833,22.10000,0.02262,95.20000,20.55000,73.45000,21.85000,0.05602,0.02920,0.04629,-0.01373,0.21586,0.00498,-5.30308,1.29612,72.30000,0.15675,0.75945,45.10000,3.80888,0.00418,5.00000,2.00000,3.00000,Dunning,NO,17.70000,17.70000,18.53000,18.53000,18.16000,18.16000,-77.31000,11021.79000,9.30763,tropical,Forest,Open,resident,Herbivore,Frugivore,Insessorial
AVIBASE-5B4FFF78,Spindalis portoricensis,Spindalis_portoricensis,Spindalidae,Passeriformes,Thraupidae,Passeriformes,15.52857,8.35000,5.60000,6.42500,0.00322,0.01198,0.07143,2.77296,2.31702,19.60000,-0.00893,83.64286,18.28571,65.35714,21.92857,0.05529,-0.04922,0.08454,-0.10413,0.21862,0.00459,-5.38426,1.27978,60.00000,0.03889,0.71734,32.10000,3.46886,0.00426,7.00000,3.00000,4.00000,Dunning,NO,17.93000,17.93000,18.52000,18.52000,18.23000,18.23000,-66.48000,8774.42000,9.07960,tropical,Shrubland,Semi-dense,resident,Herbivore,Frugivore,Insessorial
AVIBASE-AA587D5F,Spindalis zena,Spindalis_zena,Spindalidae,Passeriformes,Thraupidae,Passeriformes,14.30833,8.11818,4.89167,5.51667,0.12650,-0.06501,0.02249,2.92504,1.88602,18.31667,-0.00546,73.83333,15.87273,58.13636,21.45455,-0.00271,-0.03675,0.01022,-0.03677,0.21498,0.00466,-5.36887,1.27000,56.16667,0.04629,0.76072,25.40000,3.23475,0.00413,12.00000,2.00000,10.00000,Dunning,NO,19.26000,19.26000,27.23000,27.23000,21.93000,21.93000,-78.77000,126553.50000,11.74842,tropical,Forest,Semi-dense,resident,Herbivore,Frugivore,Insessorial
AVIBASE-2124235E,Spinus atratus,Carduelis_atrata,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.62000,7.55000,4.60000,6.03000,-0.00430,0.00000,0.05435,2.52609,2.38709,16.22000,0.01310,79.55000,23.77778,55.72222,29.92222,0.00079,-0.01472,0.00628,-0.01623,0.29890,0.00253,-5.98018,1.42762,49.90000,0.02255,0.62728,16.00000,2.77259,0.00375,10.00000,2.00000,8.00000,Dunning,NO,-35.39000,35.39000,-9.48000,9.48000,-21.80000,21.80000,-69.00000,839801.14000,13.64092,tropical,Grassland,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-AD3AEB2F,Spinus atriceps,Carduelis_atriceps,Fringillidae,Passeriformes,Fringillidae,Passeriformes,13.42500,8.97500,4.25000,5.35000,0.02607,-0.01671,-0.02353,3.15882,1.69367,13.42500,-0.01862,67.25000,21.57500,45.67500,32.05000,0.02230,0.09965,-0.01423,0.07800,0.32082,0.00299,-5.81414,1.47236,42.87500,0.04082,0.63755,13.50000,2.60269,0.00558,4.00000,2.00000,2.00000,Dunning,NO,14.27000,14.27000,17.38000,17.38000,15.76000,15.76000,-91.65000,50051.08000,10.82080,tropical,Forest,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-AE31F0F3,Spinus barbatus,Carduelis_barbata,Fringillidae,Passeriformes,Fringillidae,Passeriformes,12.64000,8.30000,5.56000,6.92000,0.01846,0.04819,0.10791,2.27338,3.04392,16.28000,0.05426,72.20000,22.57500,49.92500,31.15000,0.02770,0.03322,0.04507,-0.00963,0.31267,0.00297,-5.81804,1.44617,48.90000,0.01363,0.67729,15.50000,2.74084,0.00359,5.00000,2.00000,3.00000,Dunning,NO,-55.00000,55.00000,-25.23000,25.23000,-43.24000,43.24000,-69.66000,1234638.37000,14.02629,temperate,Forest,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-9B6C51A1,Spinus crassirostris,Carduelis_crassirostris,Fringillidae,Passeriformes,Fringillidae,Passeriformes,14.32500,10.75000,7.12500,9.55000,-0.01047,0.00000,-0.00702,2.01053,4.75000,17.57500,-0.00284,79.37500,22.92500,56.45000,28.92500,-0.04724,0.03272,-0.07972,0.08124,0.28882,0.00302,-5.80393,1.40611,54.62500,-0.05034,0.68819,19.00000,2.94444,0.00350,4.00000,2.00000,2.00000,Updated_literature,NO,-35.30000,35.30000,-9.22000,9.22000,-22.33000,22.33000,-69.15000,373239.18000,12.82997,tropical,Shrubland,Semi-dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-8B583CC8,Spinus cucullatus,Carduelis_cucullata,Fringillidae,Passeriformes,Fringillidae,Passeriformes,10.50000,7.40000,4.92000,5.98000,0.03571,0.16216,0.08130,2.13415,2.80206,10.84000,0.11993,58.14000,16.00000,41.42500,27.85000,0.04601,0.03333,0.03299,-0.00239,0.27520,0.00290,-5.84333,1.40350,32.94000,0.22541,0.56656,9.80000,2.28238,0.00769,5.00000,1.00000,4.00000,Dunning,NO,2.66000,2.66000,11.27000,11.27000,8.15000,8.15000,-66.33000,3251.00000,8.08672,tropical,Forest,Semi-dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-326347A8,Spinus dominicensis,Carduelis_dominicensis,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.65000,7.60000,5.00000,7.20000,0.02575,-0.07895,0.00000,2.33000,3.09013,14.20000,-0.05634,66.50000,19.60000,46.90000,29.50000,0.01504,0.04082,0.00426,0.02712,0.29474,0.00285,-5.86071,1.41791,40.50000,-0.07407,0.60902,12.60000,2.53370,0.00440,2.00000,1.00000,1.00000,Dunning,NO,18.04000,18.04000,19.34000,19.34000,18.69000,18.69000,-71.81000,9702.06000,9.18009,tropical,Forest,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-C27D9E26,Spinus lawrencei,Carduelis_lawrencei,Fringillidae,Passeriformes,Fringillidae,Passeriformes,10.16000,6.37500,4.16000,5.60000,0.08366,0.00784,0.08413,2.44231,2.29291,13.08000,0.07390,65.00000,18.92500,46.32500,29.00000,0.00000,0.06077,-0.01403,0.05172,0.29115,0.00258,-5.96001,1.40313,47.50000,0.02632,0.73077,10.90000,2.38876,0.00487,5.00000,2.00000,3.00000,Dunning,NO,30.09000,30.09000,40.82000,40.82000,35.08000,35.08000,-118.89000,139353.83000,11.84477,temperate,Forest,Semi-dense,migratory,Herbivore,Granivore,Terrestrial
AVIBASE-77CB59D7,Spinus magellanicus,Carduelis_magellanica,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.98333,8.80000,4.60000,6.47000,-0.08484,0.00000,0.01087,2.60507,2.48362,13.95000,-0.00597,69.45455,18.46000,49.94000,27.21000,0.12358,0.02736,0.13506,-0.07277,0.26579,0.00282,-5.87128,1.39076,44.36364,0.10989,0.63874,13.60000,2.61007,0.00501,11.00000,4.00000,6.00000,Dunning,NO,-41.17000,41.17000,6.98000,6.98000,-21.61000,21.61000,-56.84000,6077584.71000,15.62012,tropical,Shrubland,Dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-47188991,Spinus notatus,Carduelis_notata,Fringillidae,Passeriformes,Fringillidae,Passeriformes,13.37500,9.67500,4.60000,6.12500,0.01121,0.02584,0.02174,2.90761,2.10654,13.00000,0.00769,65.25000,20.15000,45.10000,30.85000,0.02299,0.02978,0.01996,0.00648,0.30881,0.00256,-5.96769,1.44678,40.25000,0.02484,0.61686,10.90000,2.38876,0.00496,4.00000,2.00000,2.00000,Dunning,NO,12.73000,12.73000,29.26000,29.26000,20.01000,20.01000,-98.88000,488138.48000,13.09835,tropical,Forest,Open,resident,Herbivore,Granivore,Insessorial
AVIBASE-01BC8E6F,Spinus olivaceus,Carduelis_olivacea,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.55000,7.95000,4.80000,6.08000,0.25657,0.19852,0.20078,2.40625,2.52675,14.24000,-0.00702,63.00000,18.56000,44.44000,29.44000,0.00794,-0.05927,0.03600,-0.06284,0.29460,0.00343,-5.67620,1.41764,39.00000,-0.08974,0.61905,13.60000,2.61007,0.00471,5.00000,2.00000,2.00000,Inferred,YES,-17.45000,17.45000,0.42000,0.42000,-10.53000,10.53000,-73.25000,173162.69000,12.06199,tropical,Forest,Semi-dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-B48335B1,Spinus pinus,Carduelis_pinus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,14.02000,9.00000,4.26000,5.50000,0.06182,0.06667,0.04304,3.29108,1.67118,13.94000,-0.00120,72.40000,25.55000,46.95000,35.25000,-0.00230,0.01957,-0.01065,0.01986,0.35290,0.00242,-6.02281,1.54207,48.30000,0.01898,0.66713,12.70000,2.54160,0.00469,5.00000,2.00000,3.00000,Dunning,NO,14.90000,14.90000,65.72000,65.72000,49.57000,49.57000,-108.01000,7806130.28000,15.87042,temperate,Forest,Open,resident,Herbivore,Granivore,Insessorial
AVIBASE-CD5C21CA,Spinus psaltria,Carduelis_psaltria,Fringillidae,Passeriformes,Fringillidae,Passeriformes,10.15641,7.82500,4.73333,6.32632,-0.00612,0.07029,0.03239,2.14572,2.94834,12.44444,0.06429,60.89189,16.18750,46.18750,25.98750,0.01889,0.00463,0.03627,-0.02213,0.26584,0.00237,-6.04345,1.31836,40.39394,0.00675,0.66337,8.80000,2.17475,0.00457,40.00000,11.00000,24.00000,Dunning,NO,-8.61000,8.61000,46.31000,46.31000,30.17000,30.17000,-106.31000,3951950.33000,15.18972,temperate,Shrubland,Semi-dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-3304398B,Spinus siemiradzkii,Carduelis_siemiradzkii,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.36667,7.60000,4.50000,6.70000,-0.03079,0.00000,0.10000,2.52593,2.65249,12.86667,-0.00389,57.50000,12.80000,44.70000,22.26667,0.01304,-0.10547,0.04698,-0.11677,0.22261,0.00411,-5.49350,1.28635,33.50000,-0.02239,0.58261,13.60000,2.61007,0.00638,3.00000,1.00000,2.00000,Inferred,YES,-4.30000,4.30000,-1.31000,1.31000,-2.86000,2.86000,-80.22000,18291.44000,9.81419,tropical,Shrubland,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-56FF55E5,Spinus spinescens,Carduelis_spinescens,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.13333,9.34571,4.83333,5.70000,0.22126,0.03107,0.18905,2.30345,2.47455,12.66667,0.48153,63.00000,20.38560,56.23778,26.12756,0.26835,0.06198,0.02690,0.02535,0.32358,0.00285,-5.86147,1.12024,47.33333,0.17118,0.75132,11.30000,2.42480,0.00556,3.00000,2.00000,0.00000,Dunning,YES,-0.29000,0.29000,11.05000,11.05000,5.25000,5.25000,-74.42000,117953.77000,11.67805,tropical,Grassland,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-9820CECA,Spinus spinus,Carduelis_spinus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,12.83333,8.30000,4.48000,6.12000,0.01870,0.01205,0.12277,2.86458,2.13644,12.74444,0.01334,71.63636,26.14286,45.52381,36.52857,0.01629,0.05133,-0.00152,0.03390,0.36494,0.00257,-5.96299,1.57360,46.44444,0.01722,0.64834,13.20000,2.58022,0.00638,22.00000,10.00000,12.00000,Dunning,NO,35.37000,35.37000,70.16000,70.16000,55.86000,55.86000,65.08000,8968022.11000,16.00918,temperate,Forest,Open,resident,Herbivore,Granivore,Insessorial
AVIBASE-B9024775,Spinus thibetanus,Serinus_thibetanus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.30000,7.12500,3.65000,5.00000,0.07080,0.00702,-0.02740,3.09589,1.61504,12.02500,-0.00416,68.87500,24.77500,44.10000,35.97500,0.01089,0.04238,-0.00680,0.03197,0.35971,0.00221,-6.11321,1.56179,42.87500,-0.06414,0.62250,10.50000,2.35138,0.00604,4.00000,2.00000,2.00000,Dunning,NO,27.16000,27.16000,36.22000,36.22000,31.26000,31.26000,98.87000,596948.36000,13.29959,temperate,Forest,Open,partial,Herbivore,Granivore,Generalist
AVIBASE-C9ABA616,Spinus tristis,Carduelis_tristis,Fringillidae,Passeriformes,Fringillidae,Passeriformes,11.50000,8.21250,4.34444,6.27778,-0.04696,-0.03957,0.11164,2.64706,2.37160,13.54444,-0.00738,69.77778,19.07500,50.30000,27.56250,0.03296,0.03932,0.01988,0.00998,0.27337,0.00263,-5.94119,1.38723,48.33333,0.05897,0.69268,12.80000,2.54945,0.00515,9.00000,4.00000,5.00000,Dunning,NO,31.40000,31.40000,57.36000,57.36000,44.46000,44.46000,-96.32000,7802444.22000,15.86995,temperate,Forest,Open,resident,Herbivore,Granivore,Insessorial
AVIBASE-53959D67,Spinus uropygialis,Carduelis_uropygialis,Fringillidae,Passeriformes,Fringillidae,Passeriformes,12.04000,7.65000,4.50000,6.04000,-0.00415,-0.01307,0.04444,2.67556,2.25748,16.20000,0.05247,80.40000,28.67500,52.82500,35.17500,0.02488,0.01918,0.02745,-0.00426,0.35665,0.00217,-6.13497,1.52201,50.00000,0.02000,0.62189,14.00000,2.63906,0.00329,5.00000,2.00000,2.00000,Dunning,NO,-37.92000,37.92000,-24.58000,24.58000,-32.16000,32.16000,-70.20000,158669.39000,11.97458,temperate,Shrubland,Semi-dense,resident,Herbivore,Granivore,Generalist
AVIBASE-8E56A1C6,Spinus xanthogastrus,Carduelis_xanthogastra,Fringillidae,Passeriformes,Fringillidae,Passeriformes,10.46250,7.75000,4.31667,5.75714,0.02549,0.01290,-0.06950,2.42374,2.37531,13.47778,-0.05688,65.22222,18.92000,46.08000,29.14000,-0.05239,0.01057,-0.00434,0.01087,0.29009,0.00299,-5.81400,1.41541,40.50000,0.03909,0.62095,12.70000,2.54160,0.00519,9.00000,3.00000,4.00000,Dunning,NO,-18.69000,18.69000,10.50000,10.50000,-2.17000,2.17000,-72.25000,161327.43000,11.99119,tropical,Forest,Semi-dense,resident,Herbivore,Granivore,Insessorial
AVIBASE-9C5F13F6,Spinus yarrellii,Carduelis_yarrellii,Fringillidae,Passeriformes,Fringillidae,Passeriformes,10.83750,8.02000,4.67500,6.66250,0.06690,-0.04780,-0.01070,2.31818,2.87402,12.45000,-0.06024,61.86250,16.56250,45.31250,26.81250,0.05052,0.03472,0.05572,-0.01585,0.26773,0.00274,-5.89845,1.36524,38.97500,0.10135,0.63003,10.50000,2.35138,0.00544,8.00000,4.00000,4.00000,Updated_live.sample,NO,-10.04000,10.04000,-6.06000,6.06000,-8.49000,8.49000,-40.18000,1440.75000,7.27292,tropical,Forest,Semi-dense,resident,Herbivore,Omnivore,Insessorial
