enter_order,species_jetz,family_jetz,tax_jetz,obs,flag,page_ritland,order_ritland,family_ritland,genus_ritland,species_ritland,O,S,OAL,OAL_LET,HBL,HBL_LET,HW,HW_LET,WING,WING_LET,BILL,BILL_LET,CD1,CD1_LET,CD2,CD2_LET,AD,AD_LET,TD1,TD1_LET,TD2,TD2_LET,WEIGHT,WEIGHT_LET,CT,CT_LET,EYED,EYED_LET,group
4173,Diomedea exulans,Procellariidae,5575,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,exulans,R,A,1080,NA,840,,85,NA,640,,158,NA,14,NA,14,,26.3,B,31.2,NA,31.1,,6633.1,NA,44,NA,46,NA,Aquatic
4174,Phoebastria irrorata,Procellariidae,5579,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,irrurata,D,A,900,NA,740,,68,NA,510,,150,NA,12.3,NA,12.3,,23.2,,27.4,NA,25.1,,2815.7,NA,46,NA,-6,NA,Aquatic
4175,Phoebastria nigripes,Procellariidae,5581,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,nigripes,R,A,760,NA,570,B,61,NA,510,B,100,NA,14.2,NA,14.2,,23.4,,28.1,NA,26.3,,2815.7,NA,52,NA,43,NA,Aquatic
4176,Phoebastria nigripes,Procellariidae,5581,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,nigripes,R,A,770,NA,568,,61,NA,490,,101,NA,12.7,NA,12.7,,23.1,,27.9,NA,25.8,,2421.2,NA,47,NA,38,NA,Aquatic
4177,Phoebastria immutabilis,Procellariidae,5582,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,immutabilis,U,A,815,NA,650,B,60,NA,480,B,111,NA,10.9,NA,10.9,,23.8,,28.3,NA,25.4,,2239.9,NA,40,NA,16,NA,Aquatic
4178,Phoebastria immutabilis,Procellariidae,5582,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,immutabilis,U,A,815,NA,650,B,59,NA,480,B,112,NA,12.1,NA,11,,23.8,B,27.8,NA,26,,2239.9,NA,42,NA,17,NA,Aquatic
4179,Thalassarche melanophrys,Procellariidae,5583,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,melanophris,R,A,765,NA,530,,65,NA,520,,117,NA,11.6,NA,11.6,,21,B,28.5,NA,25.9,,3029.8,NA,42,NA,64,NA,Aquatic
4180,Thalassarche chlororhynchos,Procellariidae,5590,IJA,,1438,Procellariiformes,Diomedeidae,Diomedea,chlororhynchos,R,A,740,NA,510,,61,NA,479,,118,NA,13.8,NA,13.8,,23.2,,27.8,NA,26.1,,2222.4,NA,51,NA,69,NA,Aquatic
4181,Phoebetria fusca,Procellariidae,5592,IJA,,1438,Procellariiformes,Diomedeidae,Phoebetria,fusca,R,A,750,NA,475,,55,NA,470,,105,NA,13.3,NA,13.3,,24.3,,28.9,NA,26,,2068.9,NA,48,NA,86,NA,Aquatic
4182,Phoebetria palpebrata,Procellariidae,5593,IJA,,1438,Procellariiformes,Diomedeidae,Phoebetria,palperrata,U,A,735,NA,460,,58,NA,495,,100,NA,12,NA,12,,23.8,B,27.8,NA,26.8,,2515.8,NA,43,NA,89,NA,Aquatic
4183,Macronectes giganteus,Procellariidae,5460,IJA,,1438,Procellariiformes,Procellariidae,Macronectes,giganteus,X,A,840,NA,640,,68,NA,510,,101,NA,11.6,NA,11.6,,19.9,,22.7,NA,21.5,,3203.6,NA,52,NA,-67,NA,Aquatic
4184,Fulmarus glacialis,Procellariidae,5462,IJA,,1438,Procellariiformes,Procellariidae,Fulmarus,glacialis,D,A,345,NA,300,,38,NA,285,,38,NA,8.2,NA,8.2,,15.2,,18.6,NA,17.5,,555.6,NA,45,NA,-33,NA,Aquatic
4185,Fulmarus glacialoides,Procellariidae,5463,IJA,,1438,Procellariiformes,Procellariidae,Fulmarus,glacialoides,R,A,430,NA,297,,39,NA,340,,46,NA,10.5,NA,10.5,,15.7,,20.2,NA,19,,945.1,NA,53,NA,10,NA,Aquatic
4186,Thalassoica antarctica,Procellariidae,5464,IJA,,1438,Procellariiformes,Procellariidae,Thalassoica,antarctica,R,A,410,NA,290,,37,NA,305,,39,NA,9.2,NA,9.2,,15.6,B,19.5,NA,18.4,,681.5,NA,48,NA,-3,NA,Aquatic
4187,Daption capense,Procellariidae,5465,IJA,,1438,Procellariiformes,Procellariidae,Daption,capense,U,A,345,NA,225,,32,NA,270,,32,NA,7.8,NA,7.8,,13,,17,NA,15.9,,472.1,NA,47,NA,-12,NA,Aquatic
4188,Pagodroma nivea,Procellariidae,5466,IJA,,1438,Procellariiformes,Procellariidae,Pagodroma,nivea,R,A,330,NA,200,,30,NA,242,,26,NA,6.4,NA,6.4,,11.4,,15.1,NA,14.5,,339.6,NA,43,NA,-36,NA,Aquatic
4189,Pterodroma macroptera,Procellariidae,5499,IJA,,1438,Procellariiformes,Procellariidae,Pterodroma,macropytra,U,A,400,NA,247,,37,NA,310,,40,NA,9.4,NA,9.4,,17,C,20.3,NA,19.2,,715.7,NA,47,NA,52,NA,Aquatic
4190,Pterodroma alba,Procellariidae,5488,IJA,,1438,Procellariiformes,Procellariidae,Pterodroma,alba,R,A,335,NA,212,,30,NA,272,,31,NA,7.4,NA,7.4,,13.9,,16.4,NA,15.4,,482.8,NA,46,NA,-13,NA,Aquatic
4360,Podiceps occipitalis,Podicipedidae,5018,IJA,,1438,Podicipediformes,Podicipedidae,Podiceps,occipitalis,R,A,280,NA,220,,21,NA,130,,19,NA,5.5,NA,5.5,,9.6,B,11.5,NA,11.4,,358.1,NA,48,NA,-178,NA,Aquatic
4191,Pterodroma neglecta,Procellariidae,5494,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,neglecta,U,A,350,NA,220,,30,NA,270,,35,NA,8,NA,8,,15.7,,19.2,NA,17.4,,472.1,NA,43,NA,42,NA,Aquatic
4192,Pterodroma arminjoniana,Procellariidae,5489,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,armiguoniana,Q,A,355,NA,225,,30,NA,295,,33,NA,9.1,NA,9.1,,15.1,,18.2,NA,16.2,,616.4,NA,52,NA,7,NA,Aquatic
4193,Pterodroma mollis,Procellariidae,5505,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,mollis,Q,A,330,NA,200,,36,NA,250,,30,NA,8.1,NA,8.1,,15.5,,17.3,NA,16.9,,374.5,NA,47,NA,31,NA,Aquatic
4194,Pterodroma externa,Procellariidae,5495,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,externa,R,A,410,NA,252,,36,NA,315,,42,NA,9.2,NA,9.2,,15.8,,19.2,NA,17.5,,751,NA,50,NA,17,NA,Aquatic
4195,Pterodroma leucoptera,Procellariidae,5482,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,leucoptera,U,A,285,NA,175,,27,NA,230,,28,NA,7.2,NA,7.2,,12.4,,15.6,NA,14,,291.3,NA,48,NA,1,NA,Aquatic
4196,Pterodroma hypoleuca,Procellariidae,5481,IJA,,1439,Procellariiformes,Procellariidae,Pterodroma,hypoleuca,U,B,190,NA,106,,17,NA,145,,22,NA,5.3,NA,5.3,,8.4,,10.3,NA,9.4,,NA,NA,53,NA,-30,NA,Aquatic
4197,Halobaena caerulea,Procellariidae,5512,IJA,,1439,Procellariiformes,Procellariidae,Holobaena,caerulea,R,A,284,NA,183,,26,NA,213,,29,NA,7.6,NA,7.6,,12.9,,15.5,NA,14.2,,231.2,NA,51,NA,-7,NA,Aquatic
4198,Pachyptila vittata,Procellariidae,5513,IJA,,1439,Procellariiformes,Procellariidae,Pachyptila,vittapa,U,A,300,NA,185,,27,NA,195,,36,NA,6,NA,6,,11,C,12.8,NA,12.8,,177.2,NA,46,NA,-64,NA,Aquatic
4199,Pachyptila desolata,Procellariidae,5518,IJA,,1439,Procellariiformes,Procellariidae,Pachyptila,desolata,R,M,300,NA,180,,26,NA,195,,30,NA,6.4,NA,6.4,,10.8,,13.1,NA,12.1,,177.2,NA,50,NA,-72,NA,Aquatic
4200,Pachyptila belcheri,Procellariidae,5519,IJA,,1439,Procellariiformes,Procellariidae,Pachyptila,belcheri,Q,A,275,NA,170,,23,NA,180,,30,NA,7.3,NA,7.3,,11.2,,12.4,NA,11.9,,139.3,NA,60,NA,-72,NA,Aquatic
4201,Pachyptila turtur,Procellariidae,5520,IJA,,1439,Procellariiformes,Procellariidae,Pachyptila,turtur,Q,A,255,NA,150,,20,NA,170,,25,NA,4.8,NA,4.8,,9,,11,NA,10.3,,117.3,NA,45,NA,-102,NA,Aquatic
4202,Bulweria bulwerii,Procellariidae,5522,IJA,,1439,Procellariiformes,Procellariidae,Bulweria,bulwerii,R,A,260,NA,145,,23,NA,194,,22,NA,6.1,NA,6.1,,9,,11.5,NA,10,,174.5,NA,56,NA,-95,NA,Aquatic
4203,Procellaria cinerea,Procellariidae,5527,IJA,,1439,Procellariiformes,Procellariidae,Procellaria,cinerea,U,A,475,NA,330,,42,NA,350,,48,NA,11,NA,10,,18.1,,22.2,NA,21,,1031.3,NA,48,NA,31,NA,Aquatic
4204,Procellaria aequinoctialis,Procellariidae,5524,IJA,,1439,Procellariiformes,Procellariidae,Procellaria,aequinoctialis,Q,A,500,NA,365,,46,NA,265,,52,NA,9.9,NA,9.9,,16,,20.5,NA,20.4,,1170.2,NA,48,NA,-11,NA,Aquatic
4205,Procellaria parkinsoni,Procellariidae,5525,IJA,,1439,Procellariiformes,Procellariidae,Procellaria,parkinsori,U,A,0,NA,295,B,36,NA,340,,50,NA,9.6,NA,9.6,,16,C,19.5,NA,17,,NA,NA,52,NA,-16,NA,Aquatic
4206,Calonectris diomedea,Procellariidae,5528,IJA,,1439,Procellariiformes,Procellariidae,Calonectris,diomedea,T,A,506,NA,340,,40,NA,335,,51,NA,8.8,NA,8.8,,16.4,,19.1,NA,17.9,,903.9,NA,47,NA,-40,NA,Aquatic
4207,Calonectris diomedea,Procellariidae,5528,IJA,,1439,Procellariiformes,Procellariidae,Calonectris,diomedea,W,A,450,NA,330,,40,NA,345,,55,NA,9.6,NA,9.6,,16.5,,19.4,NA,18,,987.6,NA,51,NA,-26,NA,Aquatic
4208,Puffinus gravis,Procellariidae,5539,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,gravis,T,A,485,NA,345,,37,NA,325,,46,NA,8.7,NA,8.7,,15.9,,19.1,NA,17.8,,825.1,NA,47,NA,-48,NA,Aquatic
4209,Puffinus pacificus,Procellariidae,5534,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,pacificus,Q,A,425,NA,275,,32,NA,300,,44,NA,7.8,NA,7.8,,14.3,,15.5,NA,14.9,,648.4,NA,51,NA,-83,NA,Aquatic
4210,Puffinus griseus,Procellariidae,5540,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,griseus,U,A,455,NA,280,,30,NA,305,B,44,NA,7.1,NA,7.1,,12,,15.3,NA,14.8,,681.5,NA,47,NA,-91,NA,Aquatic
4211,Puffinus tenuirostris,Procellariidae,5541,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,tenuirostris,W,A,355,NA,255,,30,NA,275,,31,NA,7,NA,7,,12.8,,15.9,NA,14.9,,499,NA,45,NA,-71,NA,Aquatic
4212,Puffinus puffinus,Procellariidae,5543,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,puffinus,U,A,325,NA,245,,28,NA,215,,38,NA,5.7,NA,5.7,,11.5,C,14.1,NA,13.4,,237.8,NA,41,NA,-104,NA,Aquatic
4213,Puffinus gavia,Procellariidae,5551,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,gavia,U,A,300,NA,180,,25,NA,200,,28,NA,5.2,NA,5.2,,11.1,,13.2,NA,12.7,,191.3,NA,40,NA,-63,NA,Aquatic
4214,Puffinus opisthomelas,Procellariidae,5550,IJA,,1439,Procellariiformes,Procellariidae,Puffinus,opisthokelas,R,A,385,NA,264,,30,NA,240,,40,NA,7.3,NA,7.3,,11.5,,13.8,NA,13.3,,331.2,NA,53,NA,-127,NA,Aquatic
4215,Puffinus auricularis,Procellariidae,5548,IJA,,1440,Procellariiformes,Procellariidae,Puffinus,auricularis,T,A,335,NA,245,,28,NA,237,,32,NA,5.8,NA,5.8,,12.6,,14.7,NA,13.9,,318.9,NA,40,NA,-93,NA,Aquatic
4216,Puffinus auricularis,Procellariidae,5548,IJA,,1440,Procellariiformes,Procellariidae,Puffinus,auricularis,T,A,320,NA,231,,27,NA,225,,30,NA,6,NA,6,,12.6,,14.4,NA,14,,272.7,NA,42,NA,-84,NA,Aquatic
4217,Puffinus assimilis,Procellariidae,5555,IJA,,1440,Procellariiformes,Procellariidae,Puffinus,assimilis,R,A,297,NA,197,,28,NA,183,,25,NA,6.6,NA,6.6,,9.8,E,12.2,NA,10.9,E,146.4,NA,57,NA,-141,NA,Aquatic
4218,Puffinus lherminieri,Procellariidae,5557,IJA,,1440,Procellariiformes,Procellariidae,Puffinus,dherminieri,R,A,275,NA,185,,23,NA,186,,30,NA,5.9,NA,5.9,,10.2,,11.8,NA,10.7,,153.7,NA,52,NA,-129,NA,Aquatic
4219,Oceanites oceanicus,Hydrobatidae,5598,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanites,oceanicus,U,A,165,NA,78,,18,NA,133,,11,NA,4.8,NA,4.8,,6.8,,9.3,NA,9,,27.6,NA,52,NA,6,NA,Aquatic
4220,Oceanites oceanicus,Hydrobatidae,5598,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanites,oceanicus,U,A,160,NA,80,,15,NA,132,,11,NA,4.7,NA,4.7,,6.6,C,9.1,NA,8.9,,27.2,NA,52,NA,-10,NA,Aquatic
4221,Oceanites gracilis,Hydrobatidae,5599,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanites,gracilis,R,A,145,NA,73,,14,NA,122,,12,NA,4.1,NA,4.1,,6.8,,8.2,NA,7.5,,22.7,NA,52,NA,-29,NA,Aquatic
4222,Garrodia nereis,Hydrobatidae,5600,IJA,,1440,Procellariiformes,Hydrobatidae,Gaerodia,nereis,Q,A,170,NA,93,,17,NA,133,,15,NA,4.9,NA,4.9,,6.8,,8.8,NA,7.6,,27.6,NA,59,NA,-89,NA,Aquatic
4223,Pelagodroma marina,Hydrobatidae,5601,IJA,,1440,Procellariiformes,Hydrobatidae,Pelagodroma,marina,Q,A,195,NA,105,,17,NA,158,,20,NA,5.3,NA,5.3,,7.4,,11.7,NA,10.8,,40.9,NA,47,NA,19,NA,Aquatic
4224,Pelagodroma marina,Hydrobatidae,5601,IJA,,1440,Procellariiformes,Hydrobatidae,Pelagodroma,marina,U,A,175,NA,95,,16,NA,145,,15,NA,5.2,NA,5.2,,7,C,10.3,NA,9.5,B,33.6,NA,52,NA,-14,NA,Aquatic
4225,Fregetta grallaria,Hydrobatidae,5603,IJA,,1440,Procellariiformes,Hydrobatidae,Fregetta,grallaria,U,A,215,NA,115,,18,NA,175,,20,NA,5,NA,5,,8.3,,9.3,NA,8.5,,51.7,NA,56,NA,-109,NA,Aquatic
4226,Nesofregetta fuliginosa,Hydrobatidae,5604,IJA,,1440,Procellariiformes,Hydrobatidae,Nesofregetia,fuliginosa,R,A,224,NA,115,,21,NA,190,,22,NA,4.9,NA,4.9,,8.1,,9.8,NA,9.2,,62.3,NA,51,NA,-74,NA,Aquatic
4227,Hydrobates pelagicus,Hydrobatidae,5605,IJA,,1440,Procellariiformes,Hydrobatidae,Hydrobates,pelagicus,U,A,155,NA,85,,15,NA,120,,11,NA,4,NA,4,,6.6,,8,NA,7.3,,21.8,NA,52,NA,-102,NA,Aquatic
4228,Halocyptena microsoma,Hydrobatidae,5606,IJA,,1440,Procellariiformes,Hydrobatidae,Halocyptena,microsoma,U,A,155,NA,75,,13,NA,123,,12,NA,3.5,NA,3.5,,6,,7.2,NA,6.6,,23.1,NA,50,NA,-96,NA,Aquatic
4229,Halocyptena microsoma,Hydrobatidae,5606,IJA,,1440,Procellariiformes,Hydrobatidae,Halocyptena,microsoma,U,A,136,NA,75,,13,NA,116,,11,NA,3.4,NA,3.4,,5.5,,7,NA,6.6,,20.2,NA,50,NA,-107,NA,Aquatic
4230,Oceanodroma tethys,Hydrobatidae,5607,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,tethys,R,A,147,NA,78,,14,NA,122,,18,NA,3.6,NA,3.6,,5.7,,7,NA,6.3,,22.7,NA,54,NA,-96,NA,Aquatic
4231,Oceanodroma castro,Hydrobatidae,5608,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,castro,R,A,198,NA,102,,19,NA,152,,18,NA,4.8,NA,4.8,,8,,9.2,NA,8.9,,37.5,NA,53,NA,-66,NA,Aquatic
4232,Oceanodroma leucorhoa,Hydrobatidae,5609,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,leucorhoa,R,A,186,NA,100,,15,NA,150,,16,NA,4,NA,4,,6.5,,8.2,NA,7.3,,36.4,NA,51,NA,-135,NA,Aquatic
4233,Oceanodroma leucorhoa,Hydrobatidae,5609,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,leucorhoa,T,A,186,NA,103,,16,NA,161,,15,NA,4.5,NA,4.5,,6.3,B,8.5,NA,6.8,,42.7,NA,58,NA,-155,NA,Aquatic
4234,,,NA,IJA,ext,1440,Procellariiformes,Hydrobatidae,Oceanodroma,macrodactyla,R,A,226,NA,118,,18,NA,166,,20,NA,5.8,NA,5.8,,9.8,B,11,NA,10.7,,45.8,NA,51,NA,-31,NA,Aquatic
4235,Oceanodroma markhami,Hydrobatidae,5617,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,markhami,R,A,221,NA,114,,18,NA,178,,20,NA,4.6,NA,4.6,,7.1,,9.9,NA,9.4,,53.7,NA,47,NA,-70,NA,Aquatic
4236,Oceanodroma hornbyi,Hydrobatidae,5621,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,hornbyi,D,A,202,NA,110,,17,NA,163,,20,NA,5.3,NA,5.3,,8.2,,9.5,NA,8.9,,44,NA,57,NA,-79,NA,Aquatic
4237,Oceanodroma melania,Hydrobatidae,5619,IJA,,1440,Procellariiformes,Hydrobatidae,Oceanodroma,melania,R,A,213,NA,112,,18,NA,175,,18,NA,4.7,NA,4.4,,7,C,10.1,NA,8.2,,51.7,NA,47,NA,-71,NA,Aquatic
4123,Phaethon aethereus,Phaethontidae,5046,IJA,,1441,Pelecaniformes,Phaethontidae,Phaethur,aetherueus,Q,A,425,NA,310,,49,NA,310,,62,NA,10.7,NA,10.7,,22.3,,23.3,NA,21.4,,611.5,NA,47,NA,69,NA,Aquatic
4124,Phaethon aethereus,Phaethontidae,5046,IJA,,1441,Pelecaniformes,Phaethontidae,Phaethur,aetherueus,R,A,460,NA,340,B,44,NA,272,,56,NA,9.2,NA,9.2,,20.3,,22.8,NA,20.4,,358.1,NA,42,NA,29,NA,Aquatic
4125,Phaethon rubricauda,Phaethontidae,5047,IJA,,1441,Pelecaniformes,Phaethontidae,Phaethur,rubricauda,R,A,440,NA,310,,48,NA,330,,63,NA,11.2,NA,11.2,,22.8,,24,NA,22.1,,789.9,NA,48,NA,84,NA,Aquatic
4126,Phaethon lepturus,Phaethontidae,5048,IJA,,1441,Pelecaniformes,Phaethontidae,Phaethur,lepturus,R,A,480,NA,232,,40,NA,261,,45,NA,9.8,NA,9.8,,20,,21.1,NA,18.9,,302.4,NA,49,NA,78,NA,Aquatic
4127,Phaethon lepturus,Phaethontidae,5048,IJA,,1441,Pelecaniformes,Phaethontidae,Phaethur,lepturus,U,B,320,NA,235,,36,NA,178,,38,NA,9.1,NA,9.1,,18.3,,20.9,NA,18.7,,NA,NA,45,NA,63,NA,Aquatic
4128,Pelecanus onocrotalus,Pelecanidae,5334,IJA,,1441,Pelecaniformes,Pelecanidae,Pelecanus,roseus,R,A,1330,NA,1200,B,73,NA,650,B,285,NA,12.4,NA,12.4,,21,,25.6,NA,24.7,,8395,NA,49,NA,-86,NA,Aquatic
4129,Pelecanus rufescens,Pelecanidae,5335,IJA,,1441,Pelecaniformes,Pelecanidae,Pelecanus,rufescens,R,A,1400,NA,1050,B,62,NA,560,,310,NA,12.7,NA,12.7,,21.9,,26.8,NA,25.6,,5651.8,NA,48,NA,-40,NA,Aquatic
4130,Pelecanus crispus,Pelecanidae,5336,IJA,,1441,Pelecaniformes,Pelecanidae,Pelecanus,crispus,R,A,1590,NA,1330,,77,NA,725,,380,NA,13.1,NA,13.1,,23.2,,28.1,NA,26.9,,11218.2,NA,47,NA,-52,NA,Aquatic
4131,Pelecanus erythrorhynchos,Pelecanidae,5339,IJA,,1441,Pelecaniformes,Pelecanidae,Pelecanus,erythrorhynshos,D,A,1500,NA,1300,,74,NA,610,,275,NA,11.5,NA,11.5,,20.8,,25.8,NA,23.9,,7092.3,NA,46,NA,-106,NA,Aquatic
4132,Pelecanus erythrorhynchos,Pelecanidae,5339,IJA,,1441,Pelecaniformes,Pelecanidae,Pelecanus,erythrorhynshos,G,M,1380,NA,1200,B,67,NA,500,B,330,NA,12.1,NA,11.2,A,21.3,A,25.7,NA,24.2,A,4183.3,NA,46,NA,-83,NA,Aquatic
4238,Pelecanoides garnotii,Pelecanoididae,5562,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,gapnoti,R,A,212,NA,159,,27,NA,137,,22,NA,5.8,NA,5.8,,11.3,,13.2,NA,12.4,,178.7,NA,45,NA,-44,NA,Aquatic
4239,Pelecanoides garnotii,Pelecanoididae,5562,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,gapnoti,U,A,223,NA,175,,25,NA,136,,21,NA,7.2,NA,7.2,,11,,13.8,NA,12.6,,175.4,NA,54,NA,-58,NA,Aquatic
4240,Pelecanoides magellani,Pelecanoididae,5563,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,magellani ,R,A,210,NA,156,,24,NA,121,,20,NA,5.8,NA,5.2,,8.3,,11.2,NA,10.7,,130.7,NA,50,NA,-110,NA,Aquatic
4241,Pelecanoides georgicus,Pelecanoididae,5564,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,georgicus,R,A,191,NA,142,,22,NA,108,,18,NA,5.7,NA,5.7,,9.8,B,12.7,NA,12.3,,98.1,NA,45,NA,-30,NA,Aquatic
4242,Pelecanoides urinatrix,Pelecanoididae,5565,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,urinatrix,Q,A,200,NA,145,,23,NA,120,,19,NA,6.1,NA,6.1,,10.8,,11.9,NA,11.5,,128,NA,52,NA,-63,NA,Aquatic
4243,Pelecanoides urinatrix,Pelecanoididae,5565,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,urinatrix,R,A,197,NA,141,,23,NA,119,,18,NA,5.9,NA,5.3,,9.4,,12.3,NA,11.2,,125.3,NA,47,NA,-56,NA,Aquatic
4244,Pelecanoides urinatrix,Pelecanoididae,5565,IJA,,1441,Procellariiformes,Pelicanoididae,Pelacanoides,urinatrix,U,B,132,NA,132,,19,NA,47,,12,NA,3.6,NA,3.6,,6.8,,10.8,NA,9.8,,NA,NA,34,NA,-107,NA,Aquatic
4133,Pelecanus erythrorhynchos,Pelecanidae,5339,IJA,,1442,Pelecaniformes,Pelecanidae,Pelecanus,erythrorhynshos,U,A,1250,NA,1020,,67,NA,580,,290,NA,10.1,NA,10.1,,20.1,,23.9,NA,23.8,,6203.6,NA,42,NA,-78,NA,Aquatic
4134,Pelecanus erythrorhynchos,Pelecanidae,5339,IJA,,1442,Pelecaniformes,Pelecanidae,Pelecanus,erythrorhynshos,W,A,1450,NA,1250,,67,NA,600,,345,NA,12.5,NA,11.8,,21.3,,24.9,NA,24,,6787.8,NA,49,NA,-97,NA,Aquatic
4135,Pelecanus occidentalis,Pelecanidae,5340,IJA,,1442,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,Q,A,1280,NA,1080,,63,NA,510,,290,NA,12.1,NA,12.1,,20.6,,25.4,NA,24.4,,4409.1,NA,48,NA,-71,NA,Aquatic
4136,Pelecanus occidentalis,Pelecanidae,5340,IJA,,1442,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,R,A,1400,NA,1200,,78,NA,585,,370,NA,13.8,NA,13.8,,24.4,,27.5,NA,26.5,,6346.6,NA,51,NA,-42,NA,Aquatic
4137,Morus bassanus,Sulidae,5054,IJA,,1442,Pelecaniformes,Sulidae,Morus,bassanus,B,A,930,NA,590,,59,NA,491,B,102,NA,10.9,NA,10.9,,22.7,,26.6,NA,26.1,,3134.8,NA,41,NA,24,NA,Aquatic
4138,Morus bassanus,Sulidae,5054,IJA,,1442,Pelecaniformes,Sulidae,Morus,bassanus,X,A,930,NA,670,B,60,NA,490,B,99,NA,11.5,NA,11.5,,21.8,B,27.8,NA,26.4,,3099.9,NA,42,NA,12,NA,Aquatic
4139,Sula variegata,Sulidae,5058,IJA,,1442,Pelecaniformes,Sulidae,Sula,variegata,S,A,680,NA,495,,44,NA,360,,90,NA,8.1,NA,8.1,,17.3,,21,NA,19.9,,568.6,NA,39,NA,-56,NA,Aquatic
4140,Sula dactylatra,Sulidae,5059,IJA,,1442,Pelecaniformes,Sulidae,Sula,lactylatra,U,A,730,NA,530,,47,NA,400,B,97,NA,9.3,NA,9.3,,20.5,,23.1,NA,21.9,,1015.1,NA,41,NA,-25,NA,Aquatic
4141,Sula sula,Sulidae,5063,IJA,,1442,Pelecaniformes,Sulidae,Sula,sula,D,A,720,NA,480,,40,NA,360,B,66,NA,8.2,NA,7.7,,16.5,,18.6,NA,18.2,,568.6,NA,43,NA,-105,NA,Aquatic
4142,Sula sula,Sulidae,5063,IJA,,1442,Pelecaniformes,Sulidae,Sula,sula,U,A,780,NA,590,,50,NA,430,B,109,NA,9.8,NA,9.8,,23.2,,26.6,NA,24.8,,1511.1,NA,38,NA,15,NA,Aquatic
4143,Sula leucogaster,Sulidae,5064,IJA,,1442,Pelecaniformes,Sulidae,Sula,leucogaster,U,A,650,NA,450,,41,NA,375,,92,NA,8.2,NA,8.2,,18,,21,NA,19,,711.7,NA,41,NA,-45,NA,Aquatic
4144,Sula leucogaster,Sulidae,5064,IJA,,1442,Pelecaniformes,Sulidae,Sula,leucogaster,U,A,700,NA,435,,41,NA,400,,84,NA,8,NA,8,,18,,21,NA,18.6,,1015.1,NA,40,NA,-46,NA,Aquatic
4145,Phalacrocorax auritus,Phalacrocoracidae,5090,IJA,,1442,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,auritus,U,A,670,NA,500,,40,NA,300,,53,NA,8.5,NA,8.5,,15,,18.3,NA,18,,1874.7,NA,46,NA,-123,NA,Aquatic
4146,Phalacrocorax sulcirostris,Phalacrocoracidae,5093,IJA,,1442,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,sulcirostris,U,A,520,NA,375,,33,NA,240,,41,NA,7,NA,7,,12.6,,14.8,NA,14.6,,1058,NA,47,NA,-166,NA,Aquatic
4147,Phalacrocorax carbo,Phalacrocoracidae,5094,IJA,,1442,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,carbo,U,A,760,NA,550,,37,NA,330,,65,NA,8.6,NA,8.6,,15.8,,17.7,NA,17.6,,2393.5,NA,48,NA,-148,NA,Aquatic
4148,Phalacrocorax pelagicus,Phalacrocoracidae,5116,IJA,,1442,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,pelagicus,R,A,600,NA,430,,30,NA,245,,50,NA,6.2,NA,6.2,,11.3,,13.2,NA,12.6,,1115.5,NA,48,NA,-245,NA,Aquatic
